File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/798.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_66
Injection Number	66
Position	RF5
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	10:17:34
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-112.279533
Signal Max.	20.640003
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
7.587333	0.25	-107.003955
7.591500	0.25	-107.347413
7.595667	0.25	-107.698031
7.599833	0.25	-108.041925
7.604000	0.25	-108.379994
7.608167	0.25	-108.710843
7.612333	0.25	-109.023886
7.616500	0.25	-109.315298
7.620667	0.25	-109.599645
7.624833	0.25	-109.838381
7.629000	0.25	-110.070244
7.633167	0.25	-110.266500
7.637333	0.25	-110.437993
7.641500	0.25	-110.603187
7.645667	0.25	-110.733393
7.649833	0.25	-110.842749
7.654000	0.25	-110.948066
7.658167	0.25	-111.033409
7.662333	0.25	-111.103314
7.666500	0.25	-111.173319
7.670667	0.25	-111.208315
7.674833	0.25	-111.256893
7.679000	0.25	-111.290047
7.683167	0.25	-111.320662
7.687333	0.25	-111.347028
7.691500	0.25	-111.362712
7.695667	0.25	-111.388839
7.699833	0.25	-111.398850
7.704000	0.25	-111.420386
7.708167	0.25	-111.427372
7.712333	0.25	-111.435882
7.716500	0.25	-111.442188
7.720667	0.25	-111.456119
7.724833	0.25	-111.466828
7.729000	0.25	-111.466693
7.733167	0.25	-111.470786
7.737333	0.25	-111.470649
7.741500	0.25	-111.478598
7.745667	0.25	-111.482452
7.749833	0.25	-111.481177
7.754000	0.25	-111.490388
7.758167	0.25	-111.488502
7.762333	0.25	-111.484538
7.766500	0.25	-111.494119
7.770667	0.25	-111.485507
7.774833	0.25	-111.487940
7.779000	0.25	-111.488187
7.783167	0.25	-111.495034
7.787333	0.25	-111.488199
7.791500	0.25	-111.475891
7.795667	0.25	-111.477485
7.799833	0.25	-111.473727
7.804000	0.25	-111.474527
7.808167	0.25	-111.462239
7.812333	0.25	-111.456449
7.816500	0.25	-111.449843
7.820667	0.25	-111.456399
7.824833	0.25	-111.446255
7.829000	0.25	-111.449052
7.833167	0.25	-111.452940
7.837333	0.25	-111.441295
7.841500	0.25	-111.435448
7.845667	0.25	-111.432927
7.849833	0.25	-111.433587
7.854000	0.25	-111.435435
7.858167	0.25	-111.433852
7.862333	0.25	-111.442041
7.866500	0.25	-111.435277
7.870667	0.25	-111.436471
7.874833	0.25	-111.429592
7.879000	0.25	-111.435689
7.883167	0.25	-111.434455
7.887333	0.25	-111.423423
7.891500	0.25	-111.430495
7.895667	0.25	-111.432872
7.899833	0.25	-111.432473
7.904000	0.25	-111.425274
7.908167	0.25	-111.431446
7.912333	0.25	-111.442406
7.916500	0.25	-111.434816
7.920667	0.25	-111.445789
7.924833	0.25	-111.444192
7.929000	0.25	-111.449738
7.933167	0.25	-111.446753
7.937333	0.25	-111.446137
7.941500	0.25	-111.446656
7.945667	0.25	-111.443673
7.949833	0.25	-111.447769
7.954000	0.25	-111.441962
7.958167	0.25	-111.448951
7.962333	0.25	-111.453633
7.966500	0.25	-111.442627
7.970667	0.25	-111.438546
7.974833	0.25	-111.446655
7.979000	0.25	-111.457885
7.983167	0.25	-111.458944
7.987333	0.25	-111.457227
7.991500	0.25	-111.458813
7.995667	0.25	-111.452036
7.999833	0.25	-111.446668
8.004000	0.25	-111.458740
8.008167	0.25	-111.454354
8.012333	0.25	-111.455898
8.016500	0.25	-111.468423
8.020667	0.25	-111.468902
8.024833	0.25	-111.474880
8.029000	0.25	-111.470544
8.033167	0.25	-111.484748
8.037333	0.25	-111.482052
8.041500	0.25	-111.481834
8.045667	0.25	-111.484401
8.049833	0.25	-111.483211
8.054000	0.25	-111.490920
8.058167	0.25	-111.488797
8.062333	0.25	-111.494510
8.066500	0.25	-111.492020
8.070667	0.25	-111.491560
8.074833	0.25	-111.505254
8.079000	0.25	-111.504055
8.083167	0.25	-111.499102
8.087333	0.25	-111.493676
8.091500	0.25	-111.508559
8.095667	0.25	-111.507727
8.099833	0.25	-111.508778
8.104000	0.25	-111.512752
8.108167	0.25	-111.522027
8.112333	0.25	-111.512938
8.116500	0.25	-111.512159
8.120667	0.25	-111.500062
8.124833	0.25	-111.504353
8.129000	0.25	-111.507681
8.133167	0.25	-111.495739
8.137333	0.25	-111.494664
8.141500	0.25	-111.498704
8.145667	0.25	-111.499626
8.149833	0.25	-111.503471
8.154000	0.25	-111.485157
8.158167	0.25	-111.492854
8.162333	0.25	-111.483671
8.166500	0.25	-111.482561
8.170667	0.25	-111.483279
8.174833	0.25	-111.483121
8.179000	0.25	-111.474071
8.183167	0.25	-111.478651
8.187333	0.25	-111.469618
8.191500	0.25	-111.461656
8.195667	0.25	-111.462678
8.199833	0.25	-111.462500
8.204000	0.25	-111.450697
8.208167	0.25	-111.446438
8.212333	0.25	-111.430058
8.216500	0.25	-111.428031
8.220667	0.25	-111.431079
8.224833	0.25	-111.428968
8.229000	0.25	-111.418503
8.233167	0.25	-111.420102
8.237333	0.25	-111.415646
8.241500	0.25	-111.414878
8.245667	0.25	-111.416546
8.249833	0.25	-111.410204
8.254000	0.25	-111.401638
8.258167	0.25	-111.403400
8.262333	0.25	-111.407626
8.266500	0.25	-111.410089
8.270667	0.25	-111.409635
8.274833	0.25	-111.415337
8.279000	0.25	-111.416338
8.283167	0.25	-111.425495
8.287333	0.25	-111.420698
8.291500	0.25	-111.416850
8.295667	0.25	-111.435598
8.299833	0.25	-111.439634
8.304000	0.25	-111.443767
8.308167	0.25	-111.452306
8.312333	0.25	-111.457262
8.316500	0.25	-111.458904
8.320667	0.25	-111.457697
8.324833	0.25	-111.463185
8.329000	0.25	-111.476940
8.333167	0.25	-111.474830
8.337333	0.25	-111.477774
8.341500	0.25	-111.485221
8.345667	0.25	-111.487361
8.349833	0.25	-111.496236
8.354000	0.25	-111.495549
8.358167	0.25	-111.486425
8.362333	0.25	-111.497089
8.366500	0.25	-111.504757
8.370667	0.25	-111.495851
8.374833	0.25	-111.507732
8.379000	0.25	-111.496408
8.383167	0.25	-111.495649
8.387333	0.25	-111.499976
8.391500	0.25	-111.503043
8.395667	0.25	-111.498704
8.399833	0.25	-111.488254
8.404000	0.25	-111.487721
8.408167	0.25	-111.477388
8.412333	0.25	-111.480953
8.416500	0.25	-111.466818
8.420667	0.25	-111.467296
8.424833	0.25	-111.464470
8.429000	0.25	-111.459622
8.433167	0.25	-111.449639
8.437333	0.25	-111.443239
8.441500	0.25	-111.430744
8.445667	0.25	-111.426990
8.449833	0.25	-111.409121
8.454000	0.25	-111.399628
8.458167	0.25	-111.391320
8.462333	0.25	-111.376482
8.466500	0.25	-111.357932
8.470667	0.25	-111.344063
8.474833	0.25	-111.328123
8.479000	0.25	-111.310695
8.483167	0.25	-111.307430
8.487333	0.25	-111.289086
8.491500	0.25	-111.268164
8.495667	0.25	-111.255595
8.499833	0.25	-111.246851
8.504000	0.25	-111.230722
8.508167	0.25	-111.225802
8.512333	0.25	-111.217138
8.516500	0.25	-111.210802
8.520667	0.25	-111.208006
8.524833	0.25	-111.206257
8.529000	0.25	-111.207082
8.533167	0.25	-111.211428
8.537333	0.25	-111.226958
8.541500	0.25	-111.234394
8.545667	0.25	-111.242740
8.549833	0.25	-111.247098
8.554000	0.25	-111.266422
8.558167	0.25	-111.276800
8.562333	0.25	-111.294638
8.566500	0.25	-111.310980
8.570667	0.25	-111.319274
8.574833	0.25	-111.342903
8.579000	0.25	-111.352632
8.583167	0.25	-111.373306
8.587333	0.25	-111.390153
8.591500	0.25	-111.396308
8.595667	0.25	-111.412583
8.599833	0.25	-111.419532
8.604000	0.25	-111.437032
8.608167	0.25	-111.451037
8.612333	0.25	-111.459321
8.616500	0.25	-111.465279
8.620667	0.25	-111.476398
8.624833	0.25	-111.474794
8.629000	0.25	-111.490231
8.633167	0.25	-111.491806
8.637333	0.25	-111.501063
8.641500	0.25	-111.503017
8.645667	0.25	-111.509447
8.649833	0.25	-111.506074
8.654000	0.25	-111.518658
8.658167	0.25	-111.513077
8.662333	0.25	-111.516841
8.666500	0.25	-111.515428
8.670667	0.25	-111.509122
8.674833	0.25	-111.519485
8.679000	0.25	-111.528375
8.683167	0.25	-111.517533
8.687333	0.25	-111.517811
8.691500	0.25	-111.523028
8.695667	0.25	-111.521834
8.699833	0.25	-111.533677
8.704000	0.25	-111.518924
8.708167	0.25	-111.530896
8.712333	0.25	-111.527413
8.716500	0.25	-111.527580
8.720667	0.25	-111.526182
8.724833	0.25	-111.524869
8.729000	0.25	-111.527098
8.733167	0.25	-111.524933
8.737333	0.25	-111.537963
8.741500	0.25	-111.522397
8.745667	0.25	-111.525879
8.749833	0.25	-111.525097
8.754000	0.25	-111.533422
8.758167	0.25	-111.533038
8.762333	0.25	-111.525338
8.766500	0.25	-111.526321
8.770667	0.25	-111.530388
8.774833	0.25	-111.525976
8.779000	0.25	-111.528029
8.783167	0.25	-111.519620
8.787333	0.25	-111.528729
8.791500	0.25	-111.517583
8.795667	0.25	-111.509589
8.799833	0.25	-111.505259
8.804000	0.25	-111.507207
8.808167	0.25	-111.512566
8.812333	0.25	-111.505537
8.816500	0.25	-111.501091
8.820667	0.25	-111.500253
8.824833	0.25	-111.492049
8.829000	0.25	-111.491458
8.833167	0.25	-111.497534
8.837333	0.25	-111.476914
8.841500	0.25	-111.478622
8.845667	0.25	-111.478505
8.849833	0.25	-111.466340
8.854000	0.25	-111.461793
8.858167	0.25	-111.460980
8.862333	0.25	-111.452610
8.866500	0.25	-111.445037
8.870667	0.25	-111.446914
8.874833	0.25	-111.434146
8.879000	0.25	-111.427631
8.883167	0.25	-111.427363
8.887333	0.25	-111.432231
8.891500	0.25	-111.426954
8.895667	0.25	-111.424093
8.899833	0.25	-111.434234
8.904000	0.25	-111.425220
8.908167	0.25	-111.424701
8.912333	0.25	-111.425476
8.916500	0.25	-111.430769
8.920667	0.25	-111.433979
8.924833	0.25	-111.439671
8.929000	0.25	-111.450495
8.933167	0.25	-111.450784
8.937333	0.25	-111.441810
8.941500	0.25	-111.454324
8.945667	0.25	-111.472545
8.949833	0.25	-111.484626
8.954000	0.25	-111.473569
8.958167	0.25	-111.483038
8.962333	0.25	-111.493600
8.966500	0.25	-111.498572
8.970667	0.25	-111.489581
8.974833	0.25	-111.499552
8.979000	0.25	-111.503977
8.983167	0.25	-111.521493
8.987333	0.25	-111.514772
8.991500	0.25	-111.517556
8.995667	0.25	-111.520606
8.999833	0.25	-111.527174
9.004000	0.25	-111.524510
9.008167	0.25	-111.525313
9.012333	0.25	-111.529659
9.016500	0.25	-111.534216
9.020667	0.25	-111.523385
9.024833	0.25	-111.522296
9.029000	0.25	-111.523473
9.033167	0.25	-111.525516
9.037333	0.25	-111.517927
9.041500	0.25	-111.512465
9.045667	0.25	-111.513646
9.049833	0.25	-111.504267
9.054000	0.25	-111.500104
9.058167	0.25	-111.495458
9.062333	0.25	-111.488137
9.066500	0.25	-111.492697
9.070667	0.25	-111.474263
9.074833	0.25	-111.467241
9.079000	0.25	-111.460874
9.083167	0.25	-111.450501
9.087333	0.25	-111.451031
9.091500	0.25	-111.435434
9.095667	0.25	-111.429595
9.099833	0.25	-111.429698
9.104000	0.25	-111.426995
9.108167	0.25	-111.420898
9.112333	0.25	-111.420687
9.116500	0.25	-111.419357
9.120667	0.25	-111.414427
9.124833	0.25	-111.414523
9.129000	0.25	-111.419709
9.133167	0.25	-111.416350
9.137333	0.25	-111.423721
9.141500	0.25	-111.417709
9.145667	0.25	-111.427882
9.149833	0.25	-111.438536
9.154000	0.25	-111.447827
9.158167	0.25	-111.462125
9.162333	0.25	-111.458496
9.166500	0.25	-111.463202
9.170667	0.25	-111.483578
9.174833	0.25	-111.486710
9.179000	0.25	-111.493527
9.183167	0.25	-111.508997
9.187333	0.25	-111.514135
9.191500	0.25	-111.526392
9.195667	0.25	-111.530936
9.199833	0.25	-111.539753
9.204000	0.25	-111.539919
9.208167	0.25	-111.557470
9.212333	0.25	-111.564861
9.216500	0.25	-111.567053
9.220667	0.25	-111.574527
9.224833	0.25	-111.572113
9.229000	0.25	-111.584670
9.233167	0.25	-111.593061
9.237333	0.25	-111.589746
9.241500	0.25	-111.595007
9.245667	0.25	-111.584723
9.249833	0.25	-111.595535
9.254000	0.25	-111.610241
9.258167	0.25	-111.604818
9.262333	0.25	-111.604873
9.266500	0.25	-111.609876
9.270667	0.25	-111.610444
9.274833	0.25	-111.607749
9.279000	0.25	-111.603175
9.283167	0.25	-111.610255
9.287333	0.25	-111.616397
9.291500	0.25	-111.616093
9.295667	0.25	-111.615136
9.299833	0.25	-111.616139
9.304000	0.25	-111.607861
9.308167	0.25	-111.617493
9.312333	0.25	-111.615484
9.316500	0.25	-111.622773
9.320667	0.25	-111.617128
9.324833	0.25	-111.623327
9.329000	0.25	-111.622101
9.333167	0.25	-111.624492
9.337333	0.25	-111.620516
9.341500	0.25	-111.614618
9.345667	0.25	-111.617289
9.349833	0.25	-111.612611
9.354000	0.25	-111.614258
9.358167	0.25	-111.623317
9.362333	0.25	-111.612358
9.366500	0.25	-111.615039
9.370667	0.25	-111.626163
9.374833	0.25	-111.624755
9.379000	0.25	-111.614752
9.383167	0.25	-111.621168
9.387333	0.25	-111.621164
9.391500	0.25	-111.593738
9.395667	0.25	-111.599881
9.399833	0.25	-111.603790
9.404000	0.25	-111.608508
9.408167	0.25	-111.615482
9.412333	0.25	-111.611292
9.416500	0.25	-111.607225
9.420667	0.25	-111.602865
9.424833	0.25	-111.605236
9.429000	0.25	-111.610799
9.433167	0.25	-111.604630
9.437333	0.25	-111.603588
9.441500	0.25	-111.594645
9.445667	0.25	-111.590182
9.449833	0.25	-111.587591
9.454000	0.25	-111.590461
9.458167	0.25	-111.577909
9.462333	0.25	-111.570573
9.466500	0.25	-111.559809
9.470667	0.25	-111.535614
9.474833	0.25	-111.520981
9.479000	0.25	-111.491431
9.483167	0.25	-111.458428
9.487333	0.25	-111.438150
9.491500	0.25	-111.402969
9.495667	0.25	-111.369869
9.499833	0.25	-111.320563
9.504000	0.25	-111.274830
9.508167	0.25	-111.209469
9.512333	0.25	-111.142413
9.516500	0.25	-111.054901
9.520667	0.25	-110.977163
9.524833	0.25	-110.892351
9.529000	0.25	-110.788381
9.533167	0.25	-110.679731
9.537333	0.25	-110.566201
9.541500	0.25	-110.458553
9.545667	0.25	-110.323272
9.549833	0.25	-110.203922
9.554000	0.25	-110.070233
9.558167	0.25	-109.929439
9.562333	0.25	-109.799489
9.566500	0.25	-109.670024
9.570667	0.25	-109.538128
9.574833	0.25	-109.408997
9.579000	0.25	-109.270701
9.583167	0.25	-109.165677
9.587333	0.25	-109.055670
9.591500	0.25	-108.947213
9.595667	0.25	-108.848671
9.599833	0.25	-108.781205
9.604000	0.25	-108.714388
9.608167	0.25	-108.665556
9.612333	0.25	-108.628083
9.616500	0.25	-108.609457
9.620667	0.25	-108.609994
9.624833	0.25	-108.624858
9.629000	0.25	-108.647485
9.633167	0.25	-108.699410
9.637333	0.25	-108.761211
9.641500	0.25	-108.840093
9.645667	0.25	-108.917365
9.649833	0.25	-109.019414
9.654000	0.25	-109.119898
9.658167	0.25	-109.247168
9.662333	0.25	-109.368788
9.666500	0.25	-109.487227
9.670667	0.25	-109.629522
9.674833	0.25	-109.773128
9.679000	0.25	-109.904644
9.683167	0.25	-110.035647
9.687333	0.25	-110.164526
9.691500	0.25	-110.286899
9.695667	0.25	-110.410962
9.699833	0.25	-110.531821
9.704000	0.25	-110.640661
9.708167	0.25	-110.736521
9.712333	0.25	-110.833953
9.716500	0.25	-110.927819
9.720667	0.25	-111.002004
9.724833	0.25	-111.080162
9.729000	0.25	-111.146157
9.733167	0.25	-111.204874
9.737333	0.25	-111.256156
9.741500	0.25	-111.311838
9.745667	0.25	-111.348697
9.749833	0.25	-111.383272
9.754000	0.25	-111.414634
9.758167	0.25	-111.452015
9.762333	0.25	-111.477381
9.766500	0.25	-111.491436
9.770667	0.25	-111.518887
9.774833	0.25	-111.526149
9.779000	0.25	-111.543411
9.783167	0.25	-111.548729
9.787333	0.25	-111.569039
9.791500	0.25	-111.576509
9.795667	0.25	-111.582514
9.799833	0.25	-111.575838
9.804000	0.25	-111.595571
9.808167	0.25	-111.598870
9.812333	0.25	-111.604836
9.816500	0.25	-111.612163
9.820667	0.25	-111.611714
9.824833	0.25	-111.613216
9.829000	0.25	-111.622126
9.833167	0.25	-111.631486
9.837333	0.25	-111.621200
9.841500	0.25	-111.620573
9.845667	0.25	-111.616512
9.849833	0.25	-111.622585
9.854000	0.25	-111.623936
9.858167	0.25	-111.627737
9.862333	0.25	-111.624006
9.866500	0.25	-111.623438
9.870667	0.25	-111.622116
9.874833	0.25	-111.613484
9.879000	0.25	-111.617315
9.883167	0.25	-111.619483
9.887333	0.25	-111.604411
9.891500	0.25	-111.602704
9.895667	0.25	-111.601931
9.899833	0.25	-111.601520
9.904000	0.25	-111.598538
9.908167	0.25	-111.600390
9.912333	0.25	-111.593947
9.916500	0.25	-111.590348
9.920667	0.25	-111.577115
9.924833	0.25	-111.571798
9.929000	0.25	-111.571730
9.933167	0.25	-111.565358
9.937333	0.25	-111.552542
9.941500	0.25	-111.547492
9.945667	0.25	-111.531837
9.949833	0.25	-111.522655
9.954000	0.25	-111.508018
9.958167	0.25	-111.492427
9.962333	0.25	-111.474008
9.966500	0.25	-111.454915
9.970667	0.25	-111.433205
9.974833	0.25	-111.396650
9.979000	0.25	-111.359322
9.983167	0.25	-111.332058
9.987333	0.25	-111.277965
9.991500	0.25	-111.215098
9.995667	0.25	-111.163829
9.999833	0.25	-111.097198
10.004000	0.25	-111.020778
10.008167	0.25	-110.928518
10.012333	0.25	-110.852368
10.016500	0.25	-110.768679
10.020667	0.25	-110.675624
10.024833	0.25	-110.579350
10.029000	0.25	-110.482969
10.033167	0.25	-110.398806
10.037333	0.25	-110.315964
10.041500	0.25	-110.242951
10.045667	0.25	-110.171695
10.049833	0.25	-110.120451
10.054000	0.25	-110.083049
10.058167	0.25	-110.046406
10.062333	0.25	-110.043530
10.066500	0.25	-110.048761
10.070667	0.25	-110.060632
10.074833	0.25	-110.106167
10.079000	0.25	-110.156269
10.083167	0.25	-110.218004
10.087333	0.25	-110.293014
10.091500	0.25	-110.371680
10.095667	0.25	-110.446662
10.099833	0.25	-110.535154
10.104000	0.25	-110.628580
10.108167	0.25	-110.722898
10.112333	0.25	-110.810739
10.116500	0.25	-110.892250
10.120667	0.25	-110.962437
10.124833	0.25	-111.046867
10.129000	0.25	-111.118820
10.133167	0.25	-111.174763
10.137333	0.25	-111.227494
10.141500	0.25	-111.280639
10.145667	0.25	-111.319986
10.149833	0.25	-111.367038
10.154000	0.25	-111.388831
10.158167	0.25	-111.429065
10.162333	0.25	-111.451253
10.166500	0.25	-111.468799
10.170667	0.25	-111.485677
10.174833	0.25	-111.504645
10.179000	0.25	-111.512366
10.183167	0.25	-111.525113
10.187333	0.25	-111.545026
10.191500	0.25	-111.548386
10.195667	0.25	-111.545277
10.199833	0.25	-111.560875
10.204000	0.25	-111.566649
10.208167	0.25	-111.566281
10.212333	0.25	-111.563166
10.216500	0.25	-111.563969
10.220667	0.25	-111.572264
10.224833	0.25	-111.577254
10.229000	0.25	-111.572730
10.233167	0.25	-111.575000
10.237333	0.25	-111.563513
10.241500	0.25	-111.569314
10.245667	0.25	-111.573407
10.249833	0.25	-111.570988
10.254000	0.25	-111.565129
10.258167	0.25	-111.565687
10.262333	0.25	-111.570664
10.266500	0.25	-111.574450
10.270667	0.25	-111.570932
10.274833	0.25	-111.559165
10.279000	0.25	-111.564974
10.283167	0.25	-111.569230
10.287333	0.25	-111.570046
10.291500	0.25	-111.567072
10.295667	0.25	-111.564132
10.299833	0.25	-111.555455
10.304000	0.25	-111.565711
10.308167	0.25	-111.559031
10.312333	0.25	-111.548824
10.316500	0.25	-111.553259
10.320667	0.25	-111.539407
10.324833	0.25	-111.550852
10.329000	0.25	-111.548567
10.333167	0.25	-111.537021
10.337333	0.25	-111.535839
10.341500	0.25	-111.526647
10.345667	0.25	-111.521555
10.349833	0.25	-111.511793
10.354000	0.25	-111.520289
10.358167	0.25	-111.514492
10.362333	0.25	-111.511564
10.366500	0.25	-111.512305
10.370667	0.25	-111.506246
10.374833	0.25	-111.517957
10.379000	0.25	-111.521213
10.383167	0.25	-111.521006
10.387333	0.25	-111.525080
10.391500	0.25	-111.526919
10.395667	0.25	-111.523241
10.399833	0.25	-111.529942
10.404000	0.25	-111.529885
10.408167	0.25	-111.524185
10.412333	0.25	-111.522948
10.416500	0.25	-111.513057
10.420667	0.25	-111.508111
10.424833	0.25	-111.506061
10.429000	0.25	-111.495922
10.433167	0.25	-111.467514
10.437333	0.25	-111.456312
10.441500	0.25	-111.441211
10.445667	0.25	-111.423526
10.449833	0.25	-111.407586
10.454000	0.25	-111.401617
10.458167	0.25	-111.397984
10.462333	0.25	-111.386611
10.466500	0.25	-111.392091
10.470667	0.25	-111.393597
10.474833	0.25	-111.404690
10.479000	0.25	-111.406145
10.483167	0.25	-111.419359
10.487333	0.25	-111.442412
10.491500	0.25	-111.446663
10.495667	0.25	-111.464690
10.499833	0.25	-111.470846
10.504000	0.25	-111.490717
10.508167	0.25	-111.499832
10.512333	0.25	-111.509048
10.516500	0.25	-111.517592
10.520667	0.25	-111.525950
10.524833	0.25	-111.529217
10.529000	0.25	-111.534775
10.533167	0.25	-111.539715
10.537333	0.25	-111.553107
10.541500	0.25	-111.546033
10.545667	0.25	-111.547230
10.549833	0.25	-111.547190
10.554000	0.25	-111.540001
10.558167	0.25	-111.546928
10.562333	0.25	-111.556675
10.566500	0.25	-111.544246
10.570667	0.25	-111.548973
10.574833	0.25	-111.545635
10.579000	0.25	-111.533244
10.583167	0.25	-111.545425
10.587333	0.25	-111.540675
10.591500	0.25	-111.533637
10.595667	0.25	-111.530870
10.599833	0.25	-111.530581
10.604000	0.25	-111.525139
10.608167	0.25	-111.520308
10.612333	0.25	-111.514640
10.616500	0.25	-111.507852
10.620667	0.25	-111.496716
10.624833	0.25	-111.498068
10.629000	0.25	-111.483973
10.633167	0.25	-111.477510
10.637333	0.25	-111.460701
10.641500	0.25	-111.441515
10.645667	0.25	-111.410835
10.649833	0.25	-111.384766
10.654000	0.25	-111.350718
10.658167	0.25	-111.310662
10.662333	0.25	-111.260633
10.666500	0.25	-111.204761
10.670667	0.25	-111.127411
10.674833	0.25	-111.036808
10.679000	0.25	-110.928247
10.683167	0.25	-110.804459
10.687333	0.25	-110.660978
10.691500	0.25	-110.491023
10.695667	0.25	-110.308644
10.699833	0.25	-110.086524
10.704000	0.25	-109.838718
10.708167	0.25	-109.586835
10.712333	0.25	-109.306701
10.716500	0.25	-109.021285
10.720667	0.25	-108.716088
10.724833	0.25	-108.390679
10.729000	0.25	-108.080869
10.733167	0.25	-107.775407
10.737333	0.25	-107.465142
10.741500	0.25	-107.178485
10.745667	0.25	-106.905464
10.749833	0.25	-106.657987
10.754000	0.25	-106.453046
10.758167	0.25	-106.287487
10.762333	0.25	-106.165341
10.766500	0.25	-106.088407
10.770667	0.25	-106.053009
10.774833	0.25	-106.068110
10.779000	0.25	-106.126768
10.783167	0.25	-106.236364
10.787333	0.25	-106.372313
10.791500	0.25	-106.557024
10.795667	0.25	-106.764363
10.799833	0.25	-107.000340
10.804000	0.25	-107.249712
10.808167	0.25	-107.521812
10.812333	0.25	-107.794155
10.816500	0.25	-108.075390
10.820667	0.25	-108.344801
10.824833	0.25	-108.623901
10.829000	0.25	-108.878271
10.833167	0.25	-109.122618
10.837333	0.25	-109.363985
10.841500	0.25	-109.573422
10.845667	0.25	-109.773279
10.849833	0.25	-109.956651
10.854000	0.25	-110.119918
10.858167	0.25	-110.266561
10.862333	0.25	-110.398554
10.866500	0.25	-110.517845
10.870667	0.25	-110.615705
10.874833	0.25	-110.704275
10.879000	0.25	-110.777698
10.883167	0.25	-110.831271
10.887333	0.25	-110.899813
10.891500	0.25	-110.940396
10.895667	0.25	-110.993561
10.899833	0.25	-111.016519
10.904000	0.25	-111.053775
10.908167	0.25	-111.076181
10.912333	0.25	-111.108774
10.916500	0.25	-111.126211
10.920667	0.25	-111.156541
10.924833	0.25	-111.169193
10.929000	0.25	-111.178723
10.933167	0.25	-111.184204
10.937333	0.25	-111.200097
10.941500	0.25	-111.214635
10.945667	0.25	-111.214698
10.949833	0.25	-111.231783
10.954000	0.25	-111.237471
10.958167	0.25	-111.224229
10.962333	0.25	-111.204653
10.966500	0.25	-111.178606
10.970667	0.25	-111.121022
10.974833	0.25	-111.034676
10.979000	0.25	-110.923661
10.983167	0.25	-110.767974
10.987333	0.25	-110.568940
10.991500	0.25	-110.354336
10.995667	0.25	-110.099580
10.999833	0.25	-109.822126
11.004000	0.25	-109.562375
11.008167	0.25	-109.320770
11.012333	0.25	-109.119938
11.016500	0.25	-108.964657
11.020667	0.25	-108.874921
11.024833	0.25	-108.843921
11.029000	0.25	-108.860635
11.033167	0.25	-108.945467
11.037333	0.25	-109.055320
11.041500	0.25	-109.204613
11.045667	0.25	-109.377256
11.049833	0.25	-109.554194
11.054000	0.25	-109.743458
11.058167	0.25	-109.936473
11.062333	0.25	-110.121895
11.066500	0.25	-110.290762
11.070667	0.25	-110.447652
11.074833	0.25	-110.585608
11.079000	0.25	-110.703661
11.083167	0.25	-110.825625
11.087333	0.25	-110.913291
11.091500	0.25	-111.004813
11.095667	0.25	-111.060996
11.099833	0.25	-111.123044
11.104000	0.25	-111.172347
11.108167	0.25	-111.221395
11.112333	0.25	-111.257721
11.116500	0.25	-111.292812
11.120667	0.25	-111.316628
11.124833	0.25	-111.331163
11.129000	0.25	-111.363133
11.133167	0.25	-111.379081
11.137333	0.25	-111.389322
11.141500	0.25	-111.404414
11.145667	0.25	-111.409735
11.149833	0.25	-111.425024
11.154000	0.25	-111.421973
11.158167	0.25	-111.434214
11.162333	0.25	-111.442781
11.166500	0.25	-111.444742
11.170667	0.25	-111.444636
11.174833	0.25	-111.457043
11.179000	0.25	-111.457079
11.183167	0.25	-111.460950
11.187333	0.25	-111.466849
11.191500	0.25	-111.467481
11.195667	0.25	-111.472821
11.199833	0.25	-111.467573
11.204000	0.25	-111.465536
11.208167	0.25	-111.468454
11.212333	0.25	-111.479382
11.216500	0.25	-111.480339
11.220667	0.25	-111.481931
11.224833	0.25	-111.485183
11.229000	0.25	-111.483649
11.233167	0.25	-111.486441
11.237333	0.25	-111.491282
11.241500	0.25	-111.485212
11.245667	0.25	-111.483636
11.249833	0.25	-111.500914
11.254000	0.25	-111.495754
11.258167	0.25	-111.493706
11.262333	0.25	-111.497357
11.266500	0.25	-111.502738
11.270667	0.25	-111.495147
11.274833	0.25	-111.491239
11.279000	0.25	-111.486981
11.283167	0.25	-111.491790
11.287333	0.25	-111.492923
11.291500	0.25	-111.494422
11.295667	0.25	-111.482493
11.299833	0.25	-111.481609
11.304000	0.25	-111.481445
11.308167	0.25	-111.477458
11.312333	0.25	-111.474824
11.316500	0.25	-111.472179
11.320667	0.25	-111.467717
