File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/831.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_25
Injection Number	54
Position	RE4
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	03:05:15
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-113.267702
Signal Max.	15.523708
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
7.245667	0.25	-111.552009
7.249833	0.25	-111.503932
7.254000	0.25	-111.475873
7.258167	0.25	-111.445064
7.262333	0.25	-111.422826
7.266500	0.25	-111.405559
7.270667	0.25	-111.403512
7.274833	0.25	-111.394303
7.279000	0.25	-111.412412
7.283167	0.25	-111.426247
7.287333	0.25	-111.458364
7.291500	0.25	-111.493130
7.295667	0.25	-111.531697
7.299833	0.25	-111.578193
7.304000	0.25	-111.638114
7.308167	0.25	-111.694206
7.312333	0.25	-111.753485
7.316500	0.25	-111.812361
7.320667	0.25	-111.873029
7.324833	0.25	-111.930854
7.329000	0.25	-111.993429
7.333167	0.25	-112.040057
7.337333	0.25	-112.089404
7.341500	0.25	-112.138442
7.345667	0.25	-112.183315
7.349833	0.25	-112.229025
7.354000	0.25	-112.270162
7.358167	0.25	-112.296925
7.362333	0.25	-112.314249
7.366500	0.25	-112.326090
7.370667	0.25	-112.334574
7.374833	0.25	-112.351533
7.379000	0.25	-112.354247
7.383167	0.25	-112.347386
7.387333	0.25	-112.348291
7.391500	0.25	-112.347844
7.395667	0.25	-112.330879
7.399833	0.25	-112.311831
7.404000	0.25	-112.307256
7.408167	0.25	-112.292216
7.412333	0.25	-112.270723
7.416500	0.25	-112.255840
7.420667	0.25	-112.241316
7.424833	0.25	-112.232373
7.429000	0.25	-112.217165
7.433167	0.25	-112.208588
7.437333	0.25	-112.192970
7.441500	0.25	-112.183760
7.445667	0.25	-112.177438
7.449833	0.25	-112.148602
7.454000	0.25	-112.124403
7.458167	0.25	-112.093201
7.462333	0.25	-112.050069
7.466500	0.25	-111.981165
7.470667	0.25	-111.891395
7.474833	0.25	-111.774177
7.479000	0.25	-111.621541
7.483167	0.25	-111.439676
7.487333	0.25	-111.214828
7.491500	0.25	-110.931864
7.495667	0.25	-110.611731
7.499833	0.25	-110.262408
7.504000	0.25	-109.860281
7.508167	0.25	-109.440472
7.512333	0.25	-108.999095
7.516500	0.25	-108.539083
7.520667	0.25	-108.070282
7.524833	0.25	-107.633748
7.529000	0.25	-107.199490
7.533167	0.25	-106.813563
7.537333	0.25	-106.477005
7.541500	0.25	-106.204240
7.545667	0.25	-106.006656
7.549833	0.25	-105.887225
7.554000	0.25	-105.842514
7.558167	0.25	-105.875600
7.562333	0.25	-105.987643
7.566500	0.25	-106.164608
7.570667	0.25	-106.397830
7.574833	0.25	-106.678554
7.579000	0.25	-106.997311
7.583167	0.25	-107.340865
7.587333	0.25	-107.692971
7.591500	0.25	-108.058108
7.595667	0.25	-108.419202
7.599833	0.25	-108.772710
7.604000	0.25	-109.118824
7.608167	0.25	-109.462383
7.612333	0.25	-109.783244
7.616500	0.25	-110.087672
7.620667	0.25	-110.368823
7.624833	0.25	-110.617522
7.629000	0.25	-110.847566
7.633167	0.25	-111.067996
7.637333	0.25	-111.256868
7.641500	0.25	-111.428276
7.645667	0.25	-111.582693
7.649833	0.25	-111.720289
7.654000	0.25	-111.820388
7.658167	0.25	-111.920184
7.662333	0.25	-112.005652
7.666500	0.25	-112.082855
7.670667	0.25	-112.137973
7.674833	0.25	-112.200295
7.679000	0.25	-112.234273
7.683167	0.25	-112.275493
7.687333	0.25	-112.315307
7.691500	0.25	-112.339562
7.695667	0.25	-112.366577
7.699833	0.25	-112.383168
7.704000	0.25	-112.397152
7.708167	0.25	-112.411634
7.712333	0.25	-112.423014
7.716500	0.25	-112.434282
7.720667	0.25	-112.454123
7.724833	0.25	-112.456617
7.729000	0.25	-112.458958
7.733167	0.25	-112.464256
7.737333	0.25	-112.474598
7.741500	0.25	-112.479920
7.745667	0.25	-112.475514
7.749833	0.25	-112.491164
7.754000	0.25	-112.489097
7.758167	0.25	-112.500413
7.762333	0.25	-112.501478
7.766500	0.25	-112.489337
7.770667	0.25	-112.502168
7.774833	0.25	-112.504817
7.779000	0.25	-112.505073
7.783167	0.25	-112.503395
7.787333	0.25	-112.507138
7.791500	0.25	-112.508035
7.795667	0.25	-112.508054
7.799833	0.25	-112.514010
7.804000	0.25	-112.512763
7.808167	0.25	-112.498793
7.812333	0.25	-112.493697
7.816500	0.25	-112.506050
7.820667	0.25	-112.496377
7.824833	0.25	-112.488911
7.829000	0.25	-112.489872
7.833167	0.25	-112.482530
7.837333	0.25	-112.492345
7.841500	0.25	-112.482874
7.845667	0.25	-112.473795
7.849833	0.25	-112.477410
7.854000	0.25	-112.467373
7.858167	0.25	-112.465377
7.862333	0.25	-112.471929
7.866500	0.25	-112.459213
7.870667	0.25	-112.452857
7.874833	0.25	-112.451272
7.879000	0.25	-112.455369
7.883167	0.25	-112.447140
7.887333	0.25	-112.445156
7.891500	0.25	-112.439975
7.895667	0.25	-112.445323
7.899833	0.25	-112.446122
7.904000	0.25	-112.442823
7.908167	0.25	-112.441074
7.912333	0.25	-112.440484
7.916500	0.25	-112.445886
7.920667	0.25	-112.445524
7.924833	0.25	-112.443183
7.929000	0.25	-112.441409
7.933167	0.25	-112.450551
7.937333	0.25	-112.440943
7.941500	0.25	-112.452147
7.945667	0.25	-112.449578
7.949833	0.25	-112.453848
7.954000	0.25	-112.454217
7.958167	0.25	-112.463619
7.962333	0.25	-112.456633
7.966500	0.25	-112.460280
7.970667	0.25	-112.457126
7.974833	0.25	-112.463701
7.979000	0.25	-112.457929
7.983167	0.25	-112.466424
7.987333	0.25	-112.473152
7.991500	0.25	-112.468253
7.995667	0.25	-112.464314
7.999833	0.25	-112.469848
8.004000	0.25	-112.463576
8.008167	0.25	-112.454727
8.012333	0.25	-112.463643
8.016500	0.25	-112.466041
8.020667	0.25	-112.469862
8.024833	0.25	-112.461915
8.029000	0.25	-112.468501
8.033167	0.25	-112.475175
8.037333	0.25	-112.475983
8.041500	0.25	-112.475195
8.045667	0.25	-112.478193
8.049833	0.25	-112.479812
8.054000	0.25	-112.490929
8.058167	0.25	-112.482914
8.062333	0.25	-112.494645
8.066500	0.25	-112.488387
8.070667	0.25	-112.495508
8.074833	0.25	-112.492996
8.079000	0.25	-112.494097
8.083167	0.25	-112.505619
8.087333	0.25	-112.495936
8.091500	0.25	-112.501575
8.095667	0.25	-112.501238
8.099833	0.25	-112.501977
8.104000	0.25	-112.510031
8.108167	0.25	-112.507914
8.112333	0.25	-112.507745
8.116500	0.25	-112.506302
8.120667	0.25	-112.513673
8.124833	0.25	-112.500704
8.129000	0.25	-112.505752
8.133167	0.25	-112.505504
8.137333	0.25	-112.510545
8.141500	0.25	-112.510946
8.145667	0.25	-112.500320
8.149833	0.25	-112.511650
8.154000	0.25	-112.511142
8.158167	0.25	-112.511286
8.162333	0.25	-112.502814
8.166500	0.25	-112.505343
8.170667	0.25	-112.500671
8.174833	0.25	-112.489722
8.179000	0.25	-112.499259
8.183167	0.25	-112.497937
8.187333	0.25	-112.495974
8.191500	0.25	-112.479846
8.195667	0.25	-112.492404
8.199833	0.25	-112.481809
8.204000	0.25	-112.473801
8.208167	0.25	-112.472442
8.212333	0.25	-112.471981
8.216500	0.25	-112.469906
8.220667	0.25	-112.464736
8.224833	0.25	-112.451576
8.229000	0.25	-112.460555
8.233167	0.25	-112.455154
8.237333	0.25	-112.452095
8.241500	0.25	-112.441276
8.245667	0.25	-112.430730
8.249833	0.25	-112.440754
8.254000	0.25	-112.419646
8.258167	0.25	-112.420226
8.262333	0.25	-112.415685
8.266500	0.25	-112.414153
8.270667	0.25	-112.400173
8.274833	0.25	-112.404318
8.279000	0.25	-112.406751
8.283167	0.25	-112.399302
8.287333	0.25	-112.408450
8.291500	0.25	-112.409214
8.295667	0.25	-112.419351
8.299833	0.25	-112.415290
8.304000	0.25	-112.417616
8.308167	0.25	-112.413864
8.312333	0.25	-112.424963
8.316500	0.25	-112.428135
8.320667	0.25	-112.436023
8.324833	0.25	-112.440905
8.329000	0.25	-112.451695
8.333167	0.25	-112.452613
8.337333	0.25	-112.456200
8.341500	0.25	-112.455665
8.345667	0.25	-112.472308
8.349833	0.25	-112.474315
8.354000	0.25	-112.475896
8.358167	0.25	-112.474603
8.362333	0.25	-112.472817
8.366500	0.25	-112.489656
8.370667	0.25	-112.490974
8.374833	0.25	-112.489664
8.379000	0.25	-112.489790
8.383167	0.25	-112.497193
8.387333	0.25	-112.496060
8.391500	0.25	-112.496412
8.395667	0.25	-112.489885
8.399833	0.25	-112.493358
8.404000	0.25	-112.495153
8.408167	0.25	-112.492437
8.412333	0.25	-112.493478
8.416500	0.25	-112.490921
8.420667	0.25	-112.491754
8.424833	0.25	-112.482770
8.429000	0.25	-112.485894
8.433167	0.25	-112.482890
8.437333	0.25	-112.475882
8.441500	0.25	-112.472500
8.445667	0.25	-112.468226
8.449833	0.25	-112.464490
8.454000	0.25	-112.456281
8.458167	0.25	-112.443478
8.462333	0.25	-112.443042
8.466500	0.25	-112.437525
8.470667	0.25	-112.418369
8.474833	0.25	-112.415716
8.479000	0.25	-112.398836
8.483167	0.25	-112.387672
8.487333	0.25	-112.385226
8.491500	0.25	-112.369045
8.495667	0.25	-112.356018
8.499833	0.25	-112.334614
8.504000	0.25	-112.327756
8.508167	0.25	-112.312460
8.512333	0.25	-112.304936
8.516500	0.25	-112.284504
8.520667	0.25	-112.280310
8.524833	0.25	-112.271663
8.529000	0.25	-112.258489
8.533167	0.25	-112.252512
8.537333	0.25	-112.250005
8.541500	0.25	-112.240889
8.545667	0.25	-112.236962
8.549833	0.25	-112.243001
8.554000	0.25	-112.247536
8.558167	0.25	-112.249744
8.562333	0.25	-112.263489
8.566500	0.25	-112.268793
8.570667	0.25	-112.276873
8.574833	0.25	-112.292785
8.579000	0.25	-112.308928
8.583167	0.25	-112.319840
8.587333	0.25	-112.334127
8.591500	0.25	-112.336967
8.595667	0.25	-112.359385
8.599833	0.25	-112.367072
8.604000	0.25	-112.388345
8.608167	0.25	-112.404998
8.612333	0.25	-112.405782
8.616500	0.25	-112.413885
8.620667	0.25	-112.438982
8.624833	0.25	-112.449888
8.629000	0.25	-112.454978
8.633167	0.25	-112.460508
8.637333	0.25	-112.463884
8.641500	0.25	-112.471072
8.645667	0.25	-112.479657
8.649833	0.25	-112.477064
8.654000	0.25	-112.481120
8.658167	0.25	-112.488801
8.662333	0.25	-112.488592
8.666500	0.25	-112.500880
8.670667	0.25	-112.506607
8.674833	0.25	-112.496579
8.679000	0.25	-112.497368
8.683167	0.25	-112.494828
8.687333	0.25	-112.502281
8.691500	0.25	-112.504592
8.695667	0.25	-112.509602
8.699833	0.25	-112.505399
8.704000	0.25	-112.500737
8.708167	0.25	-112.503476
8.712333	0.25	-112.510742
8.716500	0.25	-112.514071
8.720667	0.25	-112.517237
8.724833	0.25	-112.510230
8.729000	0.25	-112.514887
8.733167	0.25	-112.515505
8.737333	0.25	-112.506876
8.741500	0.25	-112.512849
8.745667	0.25	-112.516328
8.749833	0.25	-112.512370
8.754000	0.25	-112.517737
8.758167	0.25	-112.509887
8.762333	0.25	-112.507530
8.766500	0.25	-112.524449
8.770667	0.25	-112.522103
8.774833	0.25	-112.508023
8.779000	0.25	-112.513435
8.783167	0.25	-112.510877
8.787333	0.25	-112.512425
8.791500	0.25	-112.516661
8.795667	0.25	-112.511336
8.799833	0.25	-112.514385
8.804000	0.25	-112.512058
8.808167	0.25	-112.507740
8.812333	0.25	-112.503308
8.816500	0.25	-112.502552
8.820667	0.25	-112.508249
8.824833	0.25	-112.501013
8.829000	0.25	-112.496626
8.833167	0.25	-112.494611
8.837333	0.25	-112.497362
8.841500	0.25	-112.481141
8.845667	0.25	-112.486402
8.849833	0.25	-112.491195
8.854000	0.25	-112.478333
8.858167	0.25	-112.468066
8.862333	0.25	-112.464299
8.866500	0.25	-112.462573
8.870667	0.25	-112.458736
8.874833	0.25	-112.453957
8.879000	0.25	-112.449666
8.883167	0.25	-112.443479
8.887333	0.25	-112.433431
8.891500	0.25	-112.432752
8.895667	0.25	-112.418500
8.899833	0.25	-112.427971
8.904000	0.25	-112.418294
8.908167	0.25	-112.424682
8.912333	0.25	-112.426296
8.916500	0.25	-112.415609
8.920667	0.25	-112.422670
8.924833	0.25	-112.425504
8.929000	0.25	-112.421718
8.933167	0.25	-112.423959
8.937333	0.25	-112.428882
8.941500	0.25	-112.425775
8.945667	0.25	-112.428010
8.949833	0.25	-112.432748
8.954000	0.25	-112.434803
8.958167	0.25	-112.443656
8.962333	0.25	-112.464164
8.966500	0.25	-112.466394
8.970667	0.25	-112.468387
8.974833	0.25	-112.467749
8.979000	0.25	-112.472346
8.983167	0.25	-112.487611
8.987333	0.25	-112.484695
8.991500	0.25	-112.502221
8.995667	0.25	-112.507807
8.999833	0.25	-112.511658
9.004000	0.25	-112.506566
9.008167	0.25	-112.507026
9.012333	0.25	-112.510371
9.016500	0.25	-112.517286
9.020667	0.25	-112.518435
9.024833	0.25	-112.516641
9.029000	0.25	-112.535048
9.033167	0.25	-112.530814
9.037333	0.25	-112.532965
9.041500	0.25	-112.532972
9.045667	0.25	-112.534427
9.049833	0.25	-112.533772
9.054000	0.25	-112.537352
9.058167	0.25	-112.538336
9.062333	0.25	-112.539989
9.066500	0.25	-112.535824
9.070667	0.25	-112.539767
9.074833	0.25	-112.542214
9.079000	0.25	-112.544774
9.083167	0.25	-112.549782
9.087333	0.25	-112.544497
9.091500	0.25	-112.548146
9.095667	0.25	-112.559985
9.099833	0.25	-112.544554
9.104000	0.25	-112.552259
9.108167	0.25	-112.552945
9.112333	0.25	-112.551883
9.116500	0.25	-112.558732
9.120667	0.25	-112.548863
9.124833	0.25	-112.551204
9.129000	0.25	-112.558157
9.133167	0.25	-112.553553
9.137333	0.25	-112.555951
9.141500	0.25	-112.559958
9.145667	0.25	-112.565964
9.149833	0.25	-112.558554
9.154000	0.25	-112.554772
9.158167	0.25	-112.565409
9.162333	0.25	-112.553615
9.166500	0.25	-112.568918
9.170667	0.25	-112.575751
9.174833	0.25	-112.562462
9.179000	0.25	-112.568322
9.183167	0.25	-112.561384
9.187333	0.25	-112.557980
9.191500	0.25	-112.564449
9.195667	0.25	-112.567564
9.199833	0.25	-112.560027
9.204000	0.25	-112.564616
9.208167	0.25	-112.571514
9.212333	0.25	-112.572251
9.216500	0.25	-112.587185
9.220667	0.25	-112.577704
9.224833	0.25	-112.571317
9.229000	0.25	-112.575271
9.233167	0.25	-112.577157
9.237333	0.25	-112.579523
9.241500	0.25	-112.585735
9.245667	0.25	-112.584707
9.249833	0.25	-112.586600
9.254000	0.25	-112.591287
9.258167	0.25	-112.593877
9.262333	0.25	-112.590640
9.266500	0.25	-112.595310
9.270667	0.25	-112.590072
9.274833	0.25	-112.594837
9.279000	0.25	-112.590534
9.283167	0.25	-112.599370
9.287333	0.25	-112.597123
9.291500	0.25	-112.596574
9.295667	0.25	-112.598075
9.299833	0.25	-112.601469
9.304000	0.25	-112.602603
9.308167	0.25	-112.605392
9.312333	0.25	-112.607777
9.316500	0.25	-112.605626
9.320667	0.25	-112.598847
9.324833	0.25	-112.607745
9.329000	0.25	-112.600450
9.333167	0.25	-112.599006
9.337333	0.25	-112.604895
9.341500	0.25	-112.604647
9.345667	0.25	-112.605277
9.349833	0.25	-112.613684
9.354000	0.25	-112.611041
9.358167	0.25	-112.609227
9.362333	0.25	-112.605645
9.366500	0.25	-112.609929
9.370667	0.25	-112.616825
9.374833	0.25	-112.598277
9.379000	0.25	-112.602160
9.383167	0.25	-112.606860
9.387333	0.25	-112.610375
9.391500	0.25	-112.605728
9.395667	0.25	-112.599498
9.399833	0.25	-112.606456
9.404000	0.25	-112.598850
9.408167	0.25	-112.599971
9.412333	0.25	-112.600052
9.416500	0.25	-112.602859
9.420667	0.25	-112.595406
9.424833	0.25	-112.603864
9.429000	0.25	-112.600212
9.433167	0.25	-112.606273
9.437333	0.25	-112.594799
9.441500	0.25	-112.600846
9.445667	0.25	-112.605191
9.449833	0.25	-112.591148
9.454000	0.25	-112.596389
9.458167	0.25	-112.597352
9.462333	0.25	-112.592428
9.466500	0.25	-112.589558
9.470667	0.25	-112.581666
9.474833	0.25	-112.573636
9.479000	0.25	-112.570488
9.483167	0.25	-112.557920
9.487333	0.25	-112.542355
9.491500	0.25	-112.524330
9.495667	0.25	-112.510266
9.499833	0.25	-112.486898
9.504000	0.25	-112.458919
9.508167	0.25	-112.424064
9.512333	0.25	-112.383065
9.516500	0.25	-112.336723
9.520667	0.25	-112.293585
9.524833	0.25	-112.233874
9.529000	0.25	-112.160411
9.533167	0.25	-112.075867
9.537333	0.25	-111.997233
9.541500	0.25	-111.911631
9.545667	0.25	-111.805280
9.549833	0.25	-111.696131
9.554000	0.25	-111.572709
9.558167	0.25	-111.449564
9.562333	0.25	-111.323060
9.566500	0.25	-111.179811
9.570667	0.25	-111.037047
9.574833	0.25	-110.887302
9.579000	0.25	-110.730448
9.583167	0.25	-110.566497
9.587333	0.25	-110.433026
9.591500	0.25	-110.276073
9.595667	0.25	-110.116534
9.599833	0.25	-109.987080
9.604000	0.25	-109.847764
9.608167	0.25	-109.729269
9.612333	0.25	-109.616554
9.616500	0.25	-109.529739
9.620667	0.25	-109.442344
9.624833	0.25	-109.380605
9.629000	0.25	-109.322096
9.633167	0.25	-109.290191
9.637333	0.25	-109.285069
9.641500	0.25	-109.298156
9.645667	0.25	-109.333148
9.649833	0.25	-109.376758
9.654000	0.25	-109.446555
9.658167	0.25	-109.528919
9.662333	0.25	-109.620893
9.666500	0.25	-109.737307
9.670667	0.25	-109.856874
9.674833	0.25	-109.992869
9.679000	0.25	-110.134983
9.683167	0.25	-110.276626
9.687333	0.25	-110.430664
9.691500	0.25	-110.583398
9.695667	0.25	-110.736894
9.699833	0.25	-110.877550
9.704000	0.25	-111.026762
9.708167	0.25	-111.171788
9.712333	0.25	-111.306803
9.716500	0.25	-111.437611
9.720667	0.25	-111.556180
9.724833	0.25	-111.664649
9.729000	0.25	-111.777598
9.733167	0.25	-111.874686
9.737333	0.25	-111.967515
9.741500	0.25	-112.043922
9.745667	0.25	-112.106375
9.749833	0.25	-112.167149
9.754000	0.25	-112.231258
9.758167	0.25	-112.285726
9.762333	0.25	-112.319160
9.766500	0.25	-112.366664
9.770667	0.25	-112.408235
9.774833	0.25	-112.426679
9.779000	0.25	-112.455563
9.783167	0.25	-112.472367
9.787333	0.25	-112.495513
9.791500	0.25	-112.502861
9.795667	0.25	-112.521304
9.799833	0.25	-112.534861
9.804000	0.25	-112.543297
9.808167	0.25	-112.549302
9.812333	0.25	-112.552064
9.816500	0.25	-112.566212
9.820667	0.25	-112.573887
9.824833	0.25	-112.582338
9.829000	0.25	-112.579740
9.833167	0.25	-112.575976
9.837333	0.25	-112.584541
9.841500	0.25	-112.597795
9.845667	0.25	-112.602591
9.849833	0.25	-112.599289
9.854000	0.25	-112.602582
9.858167	0.25	-112.596765
9.862333	0.25	-112.608056
9.866500	0.25	-112.607682
9.870667	0.25	-112.609404
9.874833	0.25	-112.604945
9.879000	0.25	-112.617259
9.883167	0.25	-112.613966
9.887333	0.25	-112.608792
9.891500	0.25	-112.613654
9.895667	0.25	-112.620085
9.899833	0.25	-112.612917
9.904000	0.25	-112.611145
9.908167	0.25	-112.601243
9.912333	0.25	-112.605230
9.916500	0.25	-112.609868
9.920667	0.25	-112.607526
9.924833	0.25	-112.600870
9.929000	0.25	-112.594511
9.933167	0.25	-112.598250
9.937333	0.25	-112.587674
9.941500	0.25	-112.585207
9.945667	0.25	-112.581256
9.949833	0.25	-112.569363
9.954000	0.25	-112.567701
9.958167	0.25	-112.559068
9.962333	0.25	-112.554093
9.966500	0.25	-112.548142
9.970667	0.25	-112.533232
9.974833	0.25	-112.529131
9.979000	0.25	-112.513976
9.983167	0.25	-112.508679
9.987333	0.25	-112.487770
9.991500	0.25	-112.463036
9.995667	0.25	-112.442451
9.999833	0.25	-112.424927
10.004000	0.25	-112.391479
10.008167	0.25	-112.341427
10.012333	0.25	-112.314044
10.016500	0.25	-112.266788
10.020667	0.25	-112.225536
10.024833	0.25	-112.184547
10.029000	0.25	-112.131396
10.033167	0.25	-112.064884
10.037333	0.25	-112.016180
10.041500	0.25	-111.952960
10.045667	0.25	-111.890130
10.049833	0.25	-111.839111
10.054000	0.25	-111.784476
10.058167	0.25	-111.740443
10.062333	0.25	-111.699010
10.066500	0.25	-111.657599
10.070667	0.25	-111.644547
10.074833	0.25	-111.629079
10.079000	0.25	-111.620019
10.083167	0.25	-111.634702
10.087333	0.25	-111.650146
10.091500	0.25	-111.666295
10.095667	0.25	-111.713572
10.099833	0.25	-111.752174
10.104000	0.25	-111.801394
10.108167	0.25	-111.851706
10.112333	0.25	-111.902948
10.116500	0.25	-111.961939
10.120667	0.25	-112.016085
10.124833	0.25	-112.072947
10.129000	0.25	-112.128242
10.133167	0.25	-112.174000
10.137333	0.25	-112.216844
10.141500	0.25	-112.275293
10.145667	0.25	-112.320647
10.149833	0.25	-112.352263
10.154000	0.25	-112.386726
10.158167	0.25	-112.413875
10.162333	0.25	-112.437157
10.166500	0.25	-112.463571
10.170667	0.25	-112.479747
10.174833	0.25	-112.487444
10.179000	0.25	-112.505124
10.183167	0.25	-112.518578
10.187333	0.25	-112.534377
10.191500	0.25	-112.534506
10.195667	0.25	-112.548545
10.199833	0.25	-112.563254
10.204000	0.25	-112.559579
10.208167	0.25	-112.559293
10.212333	0.25	-112.569885
10.216500	0.25	-112.572211
10.220667	0.25	-112.564778
10.224833	0.25	-112.566799
10.229000	0.25	-112.571203
10.233167	0.25	-112.569105
10.237333	0.25	-112.566099
10.241500	0.25	-112.578466
10.245667	0.25	-112.566770
10.249833	0.25	-112.572308
10.254000	0.25	-112.570083
10.258167	0.25	-112.572564
10.262333	0.25	-112.567190
10.266500	0.25	-112.577961
10.270667	0.25	-112.565890
10.274833	0.25	-112.566710
10.279000	0.25	-112.566255
10.283167	0.25	-112.568908
10.287333	0.25	-112.579373
10.291500	0.25	-112.572618
10.295667	0.25	-112.564966
10.299833	0.25	-112.580586
10.304000	0.25	-112.573699
10.308167	0.25	-112.570561
10.312333	0.25	-112.571707
10.316500	0.25	-112.572251
10.320667	0.25	-112.570719
10.324833	0.25	-112.567614
10.329000	0.25	-112.566593
10.333167	0.25	-112.562998
10.337333	0.25	-112.569775
10.341500	0.25	-112.561444
10.345667	0.25	-112.559695
10.349833	0.25	-112.559103
10.354000	0.25	-112.549615
10.358167	0.25	-112.550767
10.362333	0.25	-112.544699
10.366500	0.25	-112.541822
10.370667	0.25	-112.535313
10.374833	0.25	-112.541729
10.379000	0.25	-112.540765
10.383167	0.25	-112.530336
10.387333	0.25	-112.542292
10.391500	0.25	-112.533277
10.395667	0.25	-112.535868
10.399833	0.25	-112.541607
10.404000	0.25	-112.546488
10.408167	0.25	-112.549584
10.412333	0.25	-112.542795
10.416500	0.25	-112.548986
10.420667	0.25	-112.556825
10.424833	0.25	-112.557797
10.429000	0.25	-112.556123
10.433167	0.25	-112.564700
10.437333	0.25	-112.569282
10.441500	0.25	-112.555108
10.445667	0.25	-112.553104
10.449833	0.25	-112.552817
10.454000	0.25	-112.554395
10.458167	0.25	-112.552293
10.462333	0.25	-112.546764
10.466500	0.25	-112.534024
10.470667	0.25	-112.540171
10.474833	0.25	-112.541750
10.479000	0.25	-112.544793
10.483167	0.25	-112.549912
10.487333	0.25	-112.538607
10.491500	0.25	-112.537467
10.495667	0.25	-112.544067
10.499833	0.25	-112.549663
10.504000	0.25	-112.549148
10.508167	0.25	-112.549282
10.512333	0.25	-112.553361
10.516500	0.25	-112.548588
10.520667	0.25	-112.565636
10.524833	0.25	-112.563834
10.529000	0.25	-112.558390
10.533167	0.25	-112.568092
10.537333	0.25	-112.557181
10.541500	0.25	-112.544467
10.545667	0.25	-112.554100
10.549833	0.25	-112.554371
10.554000	0.25	-112.553238
10.558167	0.25	-112.560859
10.562333	0.25	-112.556411
10.566500	0.25	-112.554985
10.570667	0.25	-112.550170
10.574833	0.25	-112.547930
10.579000	0.25	-112.545820
10.583167	0.25	-112.548769
10.587333	0.25	-112.553409
10.591500	0.25	-112.541130
10.595667	0.25	-112.536576
10.599833	0.25	-112.536777
10.604000	0.25	-112.526802
10.608167	0.25	-112.514126
10.612333	0.25	-112.517854
10.616500	0.25	-112.516288
10.620667	0.25	-112.513682
10.624833	0.25	-112.505423
10.629000	0.25	-112.498766
10.633167	0.25	-112.488998
10.637333	0.25	-112.472073
10.641500	0.25	-112.453492
10.645667	0.25	-112.439830
10.649833	0.25	-112.422573
10.654000	0.25	-112.405623
10.658167	0.25	-112.372156
10.662333	0.25	-112.350306
10.666500	0.25	-112.321839
10.670667	0.25	-112.278255
10.674833	0.25	-112.236167
10.679000	0.25	-112.190611
10.683167	0.25	-112.135352
10.687333	0.25	-112.057983
10.691500	0.25	-111.967213
10.695667	0.25	-111.861779
10.699833	0.25	-111.731767
10.704000	0.25	-111.581404
10.708167	0.25	-111.418381
10.712333	0.25	-111.224081
10.716500	0.25	-111.003809
10.720667	0.25	-110.758762
10.724833	0.25	-110.487564
10.729000	0.25	-110.203095
10.733167	0.25	-109.893739
10.737333	0.25	-109.555332
10.741500	0.25	-109.215909
10.745667	0.25	-108.853409
10.749833	0.25	-108.505871
10.754000	0.25	-108.180952
10.758167	0.25	-107.855929
10.762333	0.25	-107.558077
10.766500	0.25	-107.294528
10.770667	0.25	-107.050216
10.774833	0.25	-106.865369
10.779000	0.25	-106.727135
10.783167	0.25	-106.640027
10.787333	0.25	-106.607910
10.791500	0.25	-106.631434
10.795667	0.25	-106.704673
10.799833	0.25	-106.823516
10.804000	0.25	-106.984487
10.808167	0.25	-107.185490
10.812333	0.25	-107.427649
10.816500	0.25	-107.697282
10.820667	0.25	-107.990242
10.824833	0.25	-108.286166
10.829000	0.25	-108.590846
10.833167	0.25	-108.897366
10.837333	0.25	-109.199039
10.841500	0.25	-109.494550
10.845667	0.25	-109.778632
10.849833	0.25	-110.036522
10.854000	0.25	-110.302237
10.858167	0.25	-110.535770
10.862333	0.25	-110.745551
10.866500	0.25	-110.927717
10.870667	0.25	-111.099862
10.874833	0.25	-111.256601
10.879000	0.25	-111.386196
10.883167	0.25	-111.503527
10.887333	0.25	-111.600151
10.891500	0.25	-111.688341
10.895667	0.25	-111.765399
10.899833	0.25	-111.820072
10.904000	0.25	-111.877464
10.908167	0.25	-111.925169
10.912333	0.25	-111.979299
10.916500	0.25	-112.007900
10.920667	0.25	-112.038376
10.924833	0.25	-112.056112
10.929000	0.25	-112.082566
10.933167	0.25	-112.112856
10.937333	0.25	-112.125877
10.941500	0.25	-112.149265
10.945667	0.25	-112.156871
10.949833	0.25	-112.163554
10.954000	0.25	-112.190912
10.958167	0.25	-112.199591
10.962333	0.25	-112.202332
10.966500	0.25	-112.223810
10.970667	0.25	-112.223177
10.974833	0.25	-112.221848
10.979000	0.25	-112.220314
