File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/465.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_74
Injection Number	73
Position	RF12
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	14:29:49
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-111.987030
Signal Max.	-11.722266
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
8.129000	0.25	-111.015660
8.133167	0.25	-111.042358
8.137333	0.25	-111.057032
8.141500	0.25	-111.079548
8.145667	0.25	-111.102649
8.149833	0.25	-111.101515
8.154000	0.25	-111.112716
8.158167	0.25	-111.133189
8.162333	0.25	-111.143883
8.166500	0.25	-111.137042
8.170667	0.25	-111.145413
8.174833	0.25	-111.145740
8.179000	0.25	-111.145119
8.183167	0.25	-111.149303
8.187333	0.25	-111.148747
8.191500	0.25	-111.144029
8.195667	0.25	-111.145704
8.199833	0.25	-111.144012
8.204000	0.25	-111.145079
8.208167	0.25	-111.140801
8.212333	0.25	-111.139845
8.216500	0.25	-111.140401
8.220667	0.25	-111.142391
8.224833	0.25	-111.128598
8.229000	0.25	-111.126676
8.233167	0.25	-111.133200
8.237333	0.25	-111.131749
8.241500	0.25	-111.118601
8.245667	0.25	-111.113277
8.249833	0.25	-111.115705
8.254000	0.25	-111.120047
8.258167	0.25	-111.119325
8.262333	0.25	-111.112105
8.266500	0.25	-111.108029
8.270667	0.25	-111.115706
8.274833	0.25	-111.108048
8.279000	0.25	-111.108183
8.283167	0.25	-111.104354
8.287333	0.25	-111.111554
8.291500	0.25	-111.108249
8.295667	0.25	-111.107430
8.299833	0.25	-111.121329
8.304000	0.25	-111.115281
8.308167	0.25	-111.121351
8.312333	0.25	-111.116256
8.316500	0.25	-111.128441
8.320667	0.25	-111.134684
8.324833	0.25	-111.128331
8.329000	0.25	-111.138068
8.333167	0.25	-111.133857
8.337333	0.25	-111.135637
8.341500	0.25	-111.128464
8.345667	0.25	-111.134568
8.349833	0.25	-111.134840
8.354000	0.25	-111.131997
8.358167	0.25	-111.135986
8.362333	0.25	-111.137140
8.366500	0.25	-111.135159
8.370667	0.25	-111.133548
8.374833	0.25	-111.141811
8.379000	0.25	-111.143890
8.383167	0.25	-111.139929
8.387333	0.25	-111.141588
8.391500	0.25	-111.145307
8.395667	0.25	-111.142151
8.399833	0.25	-111.152697
8.404000	0.25	-111.142308
8.408167	0.25	-111.145105
8.412333	0.25	-111.143358
8.416500	0.25	-111.150931
8.420667	0.25	-111.153275
8.424833	0.25	-111.142660
8.429000	0.25	-111.150512
8.433167	0.25	-111.152841
8.437333	0.25	-111.152513
8.441500	0.25	-111.154762
8.445667	0.25	-111.152660
8.449833	0.25	-111.152317
8.454000	0.25	-111.154154
8.458167	0.25	-111.157530
8.462333	0.25	-111.166091
8.466500	0.25	-111.164093
8.470667	0.25	-111.153433
8.474833	0.25	-111.161673
8.479000	0.25	-111.163550
8.483167	0.25	-111.172430
8.487333	0.25	-111.163492
8.491500	0.25	-111.172874
8.495667	0.25	-111.166474
8.499833	0.25	-111.159718
8.504000	0.25	-111.159898
8.508167	0.25	-111.164687
8.512333	0.25	-111.163943
8.516500	0.25	-111.167408
8.520667	0.25	-111.160074
8.524833	0.25	-111.162178
8.529000	0.25	-111.168212
8.533167	0.25	-111.178945
8.537333	0.25	-111.174217
8.541500	0.25	-111.161510
8.545667	0.25	-111.165784
8.549833	0.25	-111.171669
8.554000	0.25	-111.165336
8.558167	0.25	-111.161338
8.562333	0.25	-111.161350
8.566500	0.25	-111.166346
8.570667	0.25	-111.159304
8.574833	0.25	-111.155576
8.579000	0.25	-111.154409
8.583167	0.25	-111.151662
8.587333	0.25	-111.149128
8.591500	0.25	-111.160069
8.595667	0.25	-111.147679
8.599833	0.25	-111.134688
8.604000	0.25	-111.140626
8.608167	0.25	-111.134860
8.612333	0.25	-111.128144
8.616500	0.25	-111.115454
8.620667	0.25	-111.113866
8.624833	0.25	-111.117809
8.629000	0.25	-111.112847
8.633167	0.25	-111.111965
8.637333	0.25	-111.100314
8.641500	0.25	-111.099400
8.645667	0.25	-111.107450
8.649833	0.25	-111.103567
8.654000	0.25	-111.106432
8.658167	0.25	-111.103208
8.662333	0.25	-111.108262
8.666500	0.25	-111.098845
8.670667	0.25	-111.105579
8.674833	0.25	-111.115915
8.679000	0.25	-111.119797
8.683167	0.25	-111.112409
8.687333	0.25	-111.107788
8.691500	0.25	-111.110771
8.695667	0.25	-111.126136
8.699833	0.25	-111.131455
8.704000	0.25	-111.133105
8.708167	0.25	-111.128230
8.712333	0.25	-111.129049
8.716500	0.25	-111.148338
8.720667	0.25	-111.146283
8.724833	0.25	-111.148093
8.729000	0.25	-111.148321
8.733167	0.25	-111.153779
8.737333	0.25	-111.156895
8.741500	0.25	-111.159979
8.745667	0.25	-111.169185
8.749833	0.25	-111.167896
8.754000	0.25	-111.165220
8.758167	0.25	-111.172951
8.762333	0.25	-111.175940
8.766500	0.25	-111.166590
8.770667	0.25	-111.165001
8.774833	0.25	-111.170954
8.779000	0.25	-111.172077
8.783167	0.25	-111.175197
8.787333	0.25	-111.180040
8.791500	0.25	-111.170180
8.795667	0.25	-111.170352
8.799833	0.25	-111.167648
8.804000	0.25	-111.170849
8.808167	0.25	-111.175235
8.812333	0.25	-111.177311
8.816500	0.25	-111.167673
8.820667	0.25	-111.166862
8.824833	0.25	-111.157624
8.829000	0.25	-111.159559
8.833167	0.25	-111.146859
8.837333	0.25	-111.142232
8.841500	0.25	-111.135663
8.845667	0.25	-111.126698
8.849833	0.25	-111.126151
8.854000	0.25	-111.121116
8.858167	0.25	-111.118019
8.862333	0.25	-111.108995
8.866500	0.25	-111.099896
8.870667	0.25	-111.093566
8.874833	0.25	-111.081489
8.879000	0.25	-111.064877
8.883167	0.25	-111.067238
8.887333	0.25	-111.049996
8.891500	0.25	-111.042153
8.895667	0.25	-111.036208
8.899833	0.25	-111.034070
8.904000	0.25	-111.016789
8.908167	0.25	-111.010177
8.912333	0.25	-110.996805
8.916500	0.25	-110.999675
8.920667	0.25	-110.992380
8.924833	0.25	-110.995428
8.929000	0.25	-110.987082
8.933167	0.25	-110.988903
8.937333	0.25	-110.992894
8.941500	0.25	-110.993942
8.945667	0.25	-110.986459
8.949833	0.25	-110.999854
8.954000	0.25	-111.002807
8.958167	0.25	-111.017535
8.962333	0.25	-111.024903
8.966500	0.25	-111.022478
8.970667	0.25	-111.036075
8.974833	0.25	-111.056084
8.979000	0.25	-111.062491
8.983167	0.25	-111.084807
8.987333	0.25	-111.090886
8.991500	0.25	-111.098881
8.995667	0.25	-111.104003
8.999833	0.25	-111.119053
9.004000	0.25	-111.138983
9.008167	0.25	-111.146439
9.012333	0.25	-111.153607
9.016500	0.25	-111.153141
9.020667	0.25	-111.166751
9.024833	0.25	-111.182462
9.029000	0.25	-111.184104
9.033167	0.25	-111.178968
9.037333	0.25	-111.189862
9.041500	0.25	-111.195622
9.045667	0.25	-111.203273
9.049833	0.25	-111.201470
9.054000	0.25	-111.204628
9.058167	0.25	-111.200526
9.062333	0.25	-111.214177
9.066500	0.25	-111.211971
9.070667	0.25	-111.211798
9.074833	0.25	-111.199539
9.079000	0.25	-111.216501
9.083167	0.25	-111.218411
9.087333	0.25	-111.223433
9.091500	0.25	-111.227049
9.095667	0.25	-111.221536
9.099833	0.25	-111.223623
9.104000	0.25	-111.228311
9.108167	0.25	-111.225090
9.112333	0.25	-111.233150
9.116500	0.25	-111.235349
9.120667	0.25	-111.231789
9.124833	0.25	-111.231054
9.129000	0.25	-111.243216
9.133167	0.25	-111.230502
9.137333	0.25	-111.233824
9.141500	0.25	-111.232343
9.145667	0.25	-111.230588
9.149833	0.25	-111.236101
9.154000	0.25	-111.240035
9.158167	0.25	-111.242350
9.162333	0.25	-111.240502
9.166500	0.25	-111.236681
9.170667	0.25	-111.246272
9.174833	0.25	-111.248903
9.179000	0.25	-111.235141
9.183167	0.25	-111.235162
9.187333	0.25	-111.239027
9.191500	0.25	-111.236084
9.195667	0.25	-111.236046
9.199833	0.25	-111.233392
9.204000	0.25	-111.237445
9.208167	0.25	-111.237848
9.212333	0.25	-111.221691
9.216500	0.25	-111.232211
9.220667	0.25	-111.216614
9.224833	0.25	-111.216735
9.229000	0.25	-111.213589
9.233167	0.25	-111.212635
9.237333	0.25	-111.213133
9.241500	0.25	-111.204582
9.245667	0.25	-111.200939
9.249833	0.25	-111.196910
9.254000	0.25	-111.187720
9.258167	0.25	-111.178412
9.262333	0.25	-111.188157
9.266500	0.25	-111.191737
9.270667	0.25	-111.186420
9.274833	0.25	-111.180767
9.279000	0.25	-111.183370
9.283167	0.25	-111.189607
9.287333	0.25	-111.189669
9.291500	0.25	-111.186924
9.295667	0.25	-111.181885
9.299833	0.25	-111.183980
9.304000	0.25	-111.185115
9.308167	0.25	-111.190171
9.312333	0.25	-111.194591
9.316500	0.25	-111.197468
9.320667	0.25	-111.193799
9.324833	0.25	-111.196235
9.329000	0.25	-111.206060
9.333167	0.25	-111.209809
9.337333	0.25	-111.215929
9.341500	0.25	-111.214175
9.345667	0.25	-111.211720
9.349833	0.25	-111.219745
9.354000	0.25	-111.221488
9.358167	0.25	-111.226062
9.362333	0.25	-111.243252
9.366500	0.25	-111.232305
9.370667	0.25	-111.244301
9.374833	0.25	-111.254523
9.379000	0.25	-111.252662
9.383167	0.25	-111.248166
9.387333	0.25	-111.251668
9.391500	0.25	-111.248788
9.395667	0.25	-111.261215
9.399833	0.25	-111.264492
9.404000	0.25	-111.266922
9.408167	0.25	-111.262105
9.412333	0.25	-111.266491
9.416500	0.25	-111.264856
9.420667	0.25	-111.261947
9.424833	0.25	-111.272007
9.429000	0.25	-111.260824
9.433167	0.25	-111.262819
9.437333	0.25	-111.266848
9.441500	0.25	-111.267869
9.445667	0.25	-111.268029
9.449833	0.25	-111.269575
9.454000	0.25	-111.275792
9.458167	0.25	-111.277337
9.462333	0.25	-111.274284
9.466500	0.25	-111.277992
9.470667	0.25	-111.271483
9.474833	0.25	-111.282561
9.479000	0.25	-111.278281
9.483167	0.25	-111.275640
9.487333	0.25	-111.271410
9.491500	0.25	-111.271482
9.495667	0.25	-111.276784
9.499833	0.25	-111.275677
9.504000	0.25	-111.279866
9.508167	0.25	-111.281728
9.512333	0.25	-111.285672
9.516500	0.25	-111.277361
9.520667	0.25	-111.279621
9.524833	0.25	-111.276136
9.529000	0.25	-111.288212
9.533167	0.25	-111.284933
9.537333	0.25	-111.285591
9.541500	0.25	-111.284034
9.545667	0.25	-111.286016
9.549833	0.25	-111.289853
9.554000	0.25	-111.286237
9.558167	0.25	-111.287137
9.562333	0.25	-111.285923
9.566500	0.25	-111.292301
9.570667	0.25	-111.291626
9.574833	0.25	-111.293229
9.579000	0.25	-111.301511
9.583167	0.25	-111.294104
9.587333	0.25	-111.291149
9.591500	0.25	-111.301687
9.595667	0.25	-111.291249
9.599833	0.25	-111.294606
9.604000	0.25	-111.296696
9.608167	0.25	-111.296422
9.612333	0.25	-111.304286
9.616500	0.25	-111.291980
9.620667	0.25	-111.303657
9.624833	0.25	-111.300434
9.629000	0.25	-111.301547
9.633167	0.25	-111.297050
9.637333	0.25	-111.294627
9.641500	0.25	-111.306097
9.645667	0.25	-111.306060
9.649833	0.25	-111.302497
9.654000	0.25	-111.301789
9.658167	0.25	-111.299468
9.662333	0.25	-111.300184
9.666500	0.25	-111.306221
9.670667	0.25	-111.310805
9.674833	0.25	-111.297176
9.679000	0.25	-111.301068
9.683167	0.25	-111.299664
9.687333	0.25	-111.306186
9.691500	0.25	-111.309722
9.695667	0.25	-111.295122
9.699833	0.25	-111.295705
9.704000	0.25	-111.305422
9.708167	0.25	-111.295588
9.712333	0.25	-111.290449
9.716500	0.25	-111.288871
9.720667	0.25	-111.284368
9.724833	0.25	-111.282472
9.729000	0.25	-111.286987
9.733167	0.25	-111.292272
9.737333	0.25	-111.278594
9.741500	0.25	-111.270247
9.745667	0.25	-111.283556
9.749833	0.25	-111.284742
9.754000	0.25	-111.274603
9.758167	0.25	-111.273122
9.762333	0.25	-111.271866
9.766500	0.25	-111.259348
9.770667	0.25	-111.242513
9.774833	0.25	-111.242198
9.779000	0.25	-111.233120
9.783167	0.25	-111.216217
9.787333	0.25	-111.194503
9.791500	0.25	-111.174877
9.795667	0.25	-111.144130
9.799833	0.25	-111.108851
9.804000	0.25	-111.077226
9.808167	0.25	-111.038482
9.812333	0.25	-110.980494
9.816500	0.25	-110.917430
9.820667	0.25	-110.855782
9.824833	0.25	-110.772273
9.829000	0.25	-110.684450
9.833167	0.25	-110.594196
9.837333	0.25	-110.489835
9.841500	0.25	-110.379601
9.845667	0.25	-110.262152
9.849833	0.25	-110.134401
9.854000	0.25	-110.004586
9.858167	0.25	-109.868975
9.862333	0.25	-109.721110
9.866500	0.25	-109.591837
9.870667	0.25	-109.439152
9.874833	0.25	-109.301034
9.879000	0.25	-109.165308
9.883167	0.25	-109.032233
9.887333	0.25	-108.909028
9.891500	0.25	-108.797107
9.895667	0.25	-108.693177
9.899833	0.25	-108.602127
9.904000	0.25	-108.523352
9.908167	0.25	-108.457566
9.912333	0.25	-108.409782
9.916500	0.25	-108.369405
9.920667	0.25	-108.364600
9.924833	0.25	-108.364175
9.929000	0.25	-108.383932
9.933167	0.25	-108.423626
9.937333	0.25	-108.483529
9.941500	0.25	-108.560611
9.945667	0.25	-108.638466
9.949833	0.25	-108.738178
9.954000	0.25	-108.854425
9.958167	0.25	-108.959364
9.962333	0.25	-109.089839
9.966500	0.25	-109.220743
9.970667	0.25	-109.349901
9.974833	0.25	-109.495798
9.979000	0.25	-109.631326
9.983167	0.25	-109.769602
9.987333	0.25	-109.893993
9.991500	0.25	-110.024959
9.995667	0.25	-110.140702
9.999833	0.25	-110.262281
10.004000	0.25	-110.370822
10.008167	0.25	-110.458534
10.012333	0.25	-110.567670
10.016500	0.25	-110.638763
10.020667	0.25	-110.722998
10.024833	0.25	-110.792068
10.029000	0.25	-110.853154
10.033167	0.25	-110.916838
10.037333	0.25	-110.954644
10.041500	0.25	-110.990291
10.045667	0.25	-111.040302
10.049833	0.25	-111.074093
10.054000	0.25	-111.100031
10.058167	0.25	-111.118901
10.062333	0.25	-111.137649
10.066500	0.25	-111.156780
10.070667	0.25	-111.173455
10.074833	0.25	-111.187284
10.079000	0.25	-111.197857
10.083167	0.25	-111.214619
10.087333	0.25	-111.215347
10.091500	0.25	-111.220407
10.095667	0.25	-111.224183
10.099833	0.25	-111.236208
10.104000	0.25	-111.235105
10.108167	0.25	-111.248542
10.112333	0.25	-111.241948
10.116500	0.25	-111.235239
10.120667	0.25	-111.249663
10.124833	0.25	-111.246258
10.129000	0.25	-111.244226
10.133167	0.25	-111.250501
10.137333	0.25	-111.247837
10.141500	0.25	-111.248411
10.145667	0.25	-111.249925
10.149833	0.25	-111.242950
10.154000	0.25	-111.243903
10.158167	0.25	-111.252655
10.162333	0.25	-111.247437
10.166500	0.25	-111.240332
10.170667	0.25	-111.252532
10.174833	0.25	-111.243600
10.179000	0.25	-111.246440
10.183167	0.25	-111.249776
10.187333	0.25	-111.239999
10.191500	0.25	-111.233346
10.195667	0.25	-111.232711
10.199833	0.25	-111.236171
10.204000	0.25	-111.232631
10.208167	0.25	-111.222224
10.212333	0.25	-111.214106
10.216500	0.25	-111.205014
10.220667	0.25	-111.203459
10.224833	0.25	-111.185598
10.229000	0.25	-111.176590
10.233167	0.25	-111.157810
10.237333	0.25	-111.147383
10.241500	0.25	-111.107886
10.245667	0.25	-111.079247
10.249833	0.25	-111.046748
10.254000	0.25	-111.013159
10.258167	0.25	-110.960221
10.262333	0.25	-110.899085
10.266500	0.25	-110.852626
10.270667	0.25	-110.789334
10.274833	0.25	-110.714812
10.279000	0.25	-110.649049
10.283167	0.25	-110.570835
10.287333	0.25	-110.509612
10.291500	0.25	-110.432168
10.295667	0.25	-110.364033
10.299833	0.25	-110.305189
10.304000	0.25	-110.248157
10.308167	0.25	-110.214839
10.312333	0.25	-110.179778
10.316500	0.25	-110.156564
10.320667	0.25	-110.144698
10.324833	0.25	-110.158882
10.329000	0.25	-110.166217
10.333167	0.25	-110.188490
10.337333	0.25	-110.241123
10.341500	0.25	-110.286436
10.345667	0.25	-110.335867
10.349833	0.25	-110.390557
10.354000	0.25	-110.458703
10.358167	0.25	-110.538233
10.362333	0.25	-110.602744
10.366500	0.25	-110.674001
10.370667	0.25	-110.730789
10.374833	0.25	-110.796099
10.379000	0.25	-110.851909
10.383167	0.25	-110.894871
10.387333	0.25	-110.951903
10.391500	0.25	-110.993506
10.395667	0.25	-111.031386
10.399833	0.25	-111.065180
10.404000	0.25	-111.085359
10.408167	0.25	-111.123521
10.412333	0.25	-111.132932
10.416500	0.25	-111.150663
10.420667	0.25	-111.169984
10.424833	0.25	-111.182063
10.429000	0.25	-111.190783
10.433167	0.25	-111.193866
10.437333	0.25	-111.203424
10.441500	0.25	-111.214636
10.445667	0.25	-111.218544
10.449833	0.25	-111.223931
10.454000	0.25	-111.222853
10.458167	0.25	-111.226315
10.462333	0.25	-111.230573
10.466500	0.25	-111.226219
10.470667	0.25	-111.228926
10.474833	0.25	-111.223579
10.479000	0.25	-111.226638
10.483167	0.25	-111.224713
10.487333	0.25	-111.226685
10.491500	0.25	-111.228882
10.495667	0.25	-111.230969
10.499833	0.25	-111.228419
10.504000	0.25	-111.228167
10.508167	0.25	-111.226499
10.512333	0.25	-111.224812
10.516500	0.25	-111.226666
10.520667	0.25	-111.227119
10.524833	0.25	-111.227285
10.529000	0.25	-111.229281
10.533167	0.25	-111.217280
10.537333	0.25	-111.211925
10.541500	0.25	-111.213127
10.545667	0.25	-111.211087
10.549833	0.25	-111.207226
10.554000	0.25	-111.200630
10.558167	0.25	-111.193407
10.562333	0.25	-111.186197
10.566500	0.25	-111.181248
10.570667	0.25	-111.170391
10.574833	0.25	-111.162940
10.579000	0.25	-111.160259
10.583167	0.25	-111.155439
10.587333	0.25	-111.141938
10.591500	0.25	-111.140322
10.595667	0.25	-111.121908
10.599833	0.25	-111.124688
10.604000	0.25	-111.117341
10.608167	0.25	-111.114451
10.612333	0.25	-111.109487
10.616500	0.25	-111.112128
10.620667	0.25	-111.112550
10.624833	0.25	-111.114363
10.629000	0.25	-111.115517
10.633167	0.25	-111.121451
10.637333	0.25	-111.134460
10.641500	0.25	-111.137474
10.645667	0.25	-111.152430
10.649833	0.25	-111.157353
10.654000	0.25	-111.161377
10.658167	0.25	-111.167763
10.662333	0.25	-111.184355
10.666500	0.25	-111.189691
10.670667	0.25	-111.195806
10.674833	0.25	-111.200671
10.679000	0.25	-111.204811
10.683167	0.25	-111.216791
10.687333	0.25	-111.217012
10.691500	0.25	-111.223092
10.695667	0.25	-111.219488
10.699833	0.25	-111.224900
10.704000	0.25	-111.230847
10.708167	0.25	-111.227968
10.712333	0.25	-111.225081
10.716500	0.25	-111.213642
10.720667	0.25	-111.226898
10.724833	0.25	-111.224500
10.729000	0.25	-111.218052
10.733167	0.25	-111.214213
10.737333	0.25	-111.215050
10.741500	0.25	-111.219024
10.745667	0.25	-111.220686
10.749833	0.25	-111.210330
10.754000	0.25	-111.210112
10.758167	0.25	-111.200144
10.762333	0.25	-111.194324
10.766500	0.25	-111.200326
10.770667	0.25	-111.197322
10.774833	0.25	-111.191971
10.779000	0.25	-111.191565
10.783167	0.25	-111.195164
10.787333	0.25	-111.185049
10.791500	0.25	-111.172378
10.795667	0.25	-111.175484
10.799833	0.25	-111.166035
10.804000	0.25	-111.172623
10.808167	0.25	-111.172946
10.812333	0.25	-111.172432
10.816500	0.25	-111.157918
10.820667	0.25	-111.152745
10.824833	0.25	-111.140180
10.829000	0.25	-111.139241
10.833167	0.25	-111.132630
10.837333	0.25	-111.116581
10.841500	0.25	-111.102430
10.845667	0.25	-111.083781
10.849833	0.25	-111.058443
10.854000	0.25	-111.035880
10.858167	0.25	-110.998619
10.862333	0.25	-110.960456
10.866500	0.25	-110.900515
10.870667	0.25	-110.842265
10.874833	0.25	-110.749107
10.879000	0.25	-110.657522
10.883167	0.25	-110.545429
10.887333	0.25	-110.402889
10.891500	0.25	-110.246624
10.895667	0.25	-110.083182
10.899833	0.25	-109.884271
10.904000	0.25	-109.675654
10.908167	0.25	-109.446223
10.912333	0.25	-109.214031
10.916500	0.25	-108.958543
10.920667	0.25	-108.702628
10.924833	0.25	-108.453749
10.929000	0.25	-108.198636
10.933167	0.25	-107.961198
10.937333	0.25	-107.731708
10.941500	0.25	-107.526943
10.945667	0.25	-107.351953
10.949833	0.25	-107.206534
10.954000	0.25	-107.088568
10.958167	0.25	-107.021115
10.962333	0.25	-106.989704
10.966500	0.25	-106.990985
10.970667	0.25	-107.038047
10.974833	0.25	-107.115105
10.979000	0.25	-107.236094
10.983167	0.25	-107.375657
10.987333	0.25	-107.542482
10.991500	0.25	-107.730317
10.995667	0.25	-107.932697
10.999833	0.25	-108.151036
11.004000	0.25	-108.382845
11.008167	0.25	-108.599405
11.012333	0.25	-108.812969
11.016500	0.25	-109.023193
11.020667	0.25	-109.225459
11.024833	0.25	-109.420489
11.029000	0.25	-109.602440
11.033167	0.25	-109.761555
11.037333	0.25	-109.905147
11.041500	0.25	-110.047832
11.045667	0.25	-110.156985
11.049833	0.25	-110.264008
11.054000	0.25	-110.354022
11.058167	0.25	-110.421862
11.062333	0.25	-110.478758
11.066500	0.25	-110.524837
11.070667	0.25	-110.550319
11.074833	0.25	-110.550153
11.079000	0.25	-110.530662
11.083167	0.25	-110.480113
11.087333	0.25	-110.415339
11.091500	0.25	-110.325323
11.095667	0.25	-110.224593
11.099833	0.25	-110.105768
11.104000	0.25	-110.005265
11.108167	0.25	-109.909958
11.112333	0.25	-109.834922
11.116500	0.25	-109.784009
11.120667	0.25	-109.760042
11.124833	0.25	-109.765426
11.129000	0.25	-109.802381
11.133167	0.25	-109.849437
11.137333	0.25	-109.913049
11.141500	0.25	-109.990992
11.145667	0.25	-110.088550
11.149833	0.25	-110.174040
11.154000	0.25	-110.269590
11.158167	0.25	-110.364418
11.162333	0.25	-110.447482
11.166500	0.25	-110.528481
11.170667	0.25	-110.594829
11.174833	0.25	-110.646087
11.179000	0.25	-110.720649
11.183167	0.25	-110.770969
11.187333	0.25	-110.808614
11.191500	0.25	-110.852868
11.195667	0.25	-110.876048
11.199833	0.25	-110.897794
11.204000	0.25	-110.923293
11.208167	0.25	-110.930577
11.212333	0.25	-110.946297
11.216500	0.25	-110.965862
11.220667	0.25	-110.975502
11.224833	0.25	-110.981301
11.229000	0.25	-110.979608
11.233167	0.25	-110.985958
11.237333	0.25	-110.983097
11.241500	0.25	-110.994533
11.245667	0.25	-110.993030
11.249833	0.25	-111.009717
11.254000	0.25	-111.020640
11.258167	0.25	-111.017284
11.262333	0.25	-111.025784
11.266500	0.25	-111.024564
11.270667	0.25	-111.030393
11.274833	0.25	-111.035043
11.279000	0.25	-111.042956
11.283167	0.25	-111.059442
11.287333	0.25	-111.052715
11.291500	0.25	-111.060153
11.295667	0.25	-111.073135
11.299833	0.25	-111.076798
11.304000	0.25	-111.079985
11.308167	0.25	-111.082351
11.312333	0.25	-111.091111
11.316500	0.25	-111.097052
11.320667	0.25	-111.103595
11.324833	0.25	-111.103669
11.329000	0.25	-111.102116
11.333167	0.25	-111.107839
11.337333	0.25	-111.115309
11.341500	0.25	-111.123640
11.345667	0.25	-111.113019
11.349833	0.25	-111.120593
11.354000	0.25	-111.117067
11.358167	0.25	-111.124772
11.362333	0.25	-111.133726
11.366500	0.25	-111.128497
11.370667	0.25	-111.129467
11.374833	0.25	-111.124309
11.379000	0.25	-111.127853
11.383167	0.25	-111.119265
11.387333	0.25	-111.131938
11.391500	0.25	-111.125980
11.395667	0.25	-111.120094
11.399833	0.25	-111.127021
11.404000	0.25	-111.124096
11.408167	0.25	-111.123320
11.412333	0.25	-111.128896
11.416500	0.25	-111.126773
11.420667	0.25	-111.132706
11.424833	0.25	-111.123001
11.429000	0.25	-111.132612
11.433167	0.25	-111.119772
11.437333	0.25	-111.123372
11.441500	0.25	-111.124591
11.445667	0.25	-111.128835
11.449833	0.25	-111.123322
11.454000	0.25	-111.128653
11.458167	0.25	-111.128782
11.462333	0.25	-111.122031
11.466500	0.25	-111.124386
11.470667	0.25	-111.115008
11.474833	0.25	-111.113107
11.479000	0.25	-111.125343
11.483167	0.25	-111.113326
11.487333	0.25	-111.112650
11.491500	0.25	-111.122319
11.495667	0.25	-111.122383
11.499833	0.25	-111.121983
11.504000	0.25	-111.117652
11.508167	0.25	-111.109344
11.512333	0.25	-111.119707
11.516500	0.25	-111.122312
11.520667	0.25	-111.123045
11.524833	0.25	-111.115267
11.529000	0.25	-111.120770
11.533167	0.25	-111.115953
11.537333	0.25	-111.127423
11.541500	0.25	-111.126578
11.545667	0.25	-111.125390
11.549833	0.25	-111.130674
11.554000	0.25	-111.128200
11.558167	0.25	-111.130119
11.562333	0.25	-111.130997
11.566500	0.25	-111.121857
11.570667	0.25	-111.122599
11.574833	0.25	-111.120568
11.579000	0.25	-111.113487
11.583167	0.25	-111.096349
11.587333	0.25	-111.079509
11.591500	0.25	-111.051420
11.595667	0.25	-111.011200
11.599833	0.25	-110.967155
11.604000	0.25	-110.898056
11.608167	0.25	-110.827032
11.612333	0.25	-110.736366
11.616500	0.25	-110.633061
11.620667	0.25	-110.513110
11.624833	0.25	-110.377939
11.629000	0.25	-110.231330
11.633167	0.25	-110.057772
11.637333	0.25	-109.904501
11.641500	0.25	-109.732223
11.645667	0.25	-109.563546
11.649833	0.25	-109.408413
11.654000	0.25	-109.273339
11.658167	0.25	-109.152650
11.662333	0.25	-109.057436
11.666500	0.25	-108.985660
11.670667	0.25	-108.936784
11.674833	0.25	-108.925195
11.679000	0.25	-108.942757
11.683167	0.25	-108.981660
11.687333	0.25	-109.062612
11.691500	0.25	-109.155268
11.695667	0.25	-109.275861
11.699833	0.25	-109.405823
11.704000	0.25	-109.543285
11.708167	0.25	-109.672793
11.712333	0.25	-109.809683
11.716500	0.25	-109.961993
11.720667	0.25	-110.084868
11.724833	0.25	-110.216610
11.729000	0.25	-110.340437
11.733167	0.25	-110.444386
11.737333	0.25	-110.518995
11.741500	0.25	-110.594993
11.745667	0.25	-110.655503
11.749833	0.25	-110.704425
11.754000	0.25	-110.736016
11.758167	0.25	-110.763834
11.762333	0.25	-110.762044
11.766500	0.25	-110.750543
11.770667	0.25	-110.724126
11.774833	0.25	-110.692153
11.779000	0.25	-110.644852
11.783167	0.25	-110.584845
11.787333	0.25	-110.522857
11.791500	0.25	-110.463902
11.795667	0.25	-110.397711
11.799833	0.25	-110.325512
11.804000	0.25	-110.256872
11.808167	0.25	-110.200521
11.812333	0.25	-110.144683
11.816500	0.25	-110.107831
11.820667	0.25	-110.070377
11.824833	0.25	-110.059492
11.829000	0.25	-110.053692
11.833167	0.25	-110.057860
11.837333	0.25	-110.076470
11.841500	0.25	-110.105717
11.845667	0.25	-110.161854
11.849833	0.25	-110.202283
11.854000	0.25	-110.269042
11.858167	0.25	-110.332302
11.862333	0.25	-110.401495
