File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/845.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_45
Injection Number	39
Position	RD1
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	01.12.2023
Injection Time	18:04:49
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-115.475875
Signal Max.	-6.279632
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
9.024833	0.25	-114.504239
9.029000	0.25	-114.504409
9.033167	0.25	-114.500587
9.037333	0.25	-114.516264
9.041500	0.25	-114.514323
9.045667	0.25	-114.506023
9.049833	0.25	-114.523207
9.054000	0.25	-114.524597
9.058167	0.25	-114.516591
9.062333	0.25	-114.526385
9.066500	0.25	-114.531926
9.070667	0.25	-114.530285
9.074833	0.25	-114.528991
9.079000	0.25	-114.531482
9.083167	0.25	-114.526716
9.087333	0.25	-114.534336
9.091500	0.25	-114.530035
9.095667	0.25	-114.535286
9.099833	0.25	-114.533478
9.104000	0.25	-114.532566
9.108167	0.25	-114.539226
9.112333	0.25	-114.528856
9.116500	0.25	-114.545101
9.120667	0.25	-114.549204
9.124833	0.25	-114.542171
9.129000	0.25	-114.542873
9.133167	0.25	-114.539441
9.137333	0.25	-114.542056
9.141500	0.25	-114.543804
9.145667	0.25	-114.544259
9.149833	0.25	-114.549096
9.154000	0.25	-114.554207
9.158167	0.25	-114.543634
9.162333	0.25	-114.546056
9.166500	0.25	-114.545529
9.170667	0.25	-114.553030
9.174833	0.25	-114.549008
9.179000	0.25	-114.553692
9.183167	0.25	-114.559357
9.187333	0.25	-114.556484
9.191500	0.25	-114.560333
9.195667	0.25	-114.556850
9.199833	0.25	-114.562209
9.204000	0.25	-114.558027
9.208167	0.25	-114.556085
9.212333	0.25	-114.563180
9.216500	0.25	-114.571286
9.220667	0.25	-114.563230
9.224833	0.25	-114.569574
9.229000	0.25	-114.571383
9.233167	0.25	-114.571614
9.237333	0.25	-114.563152
9.241500	0.25	-114.571923
9.245667	0.25	-114.577461
9.249833	0.25	-114.571295
9.254000	0.25	-114.572954
9.258167	0.25	-114.583490
9.262333	0.25	-114.577186
9.266500	0.25	-114.578732
9.270667	0.25	-114.584426
9.274833	0.25	-114.574675
9.279000	0.25	-114.583746
9.283167	0.25	-114.578470
9.287333	0.25	-114.585438
9.291500	0.25	-114.580863
9.295667	0.25	-114.593302
9.299833	0.25	-114.584313
9.304000	0.25	-114.587921
9.308167	0.25	-114.591347
9.312333	0.25	-114.591742
9.316500	0.25	-114.589135
9.320667	0.25	-114.605252
9.324833	0.25	-114.589329
9.329000	0.25	-114.595510
9.333167	0.25	-114.590594
9.337333	0.25	-114.596849
9.341500	0.25	-114.594956
9.345667	0.25	-114.596046
9.349833	0.25	-114.604654
9.354000	0.25	-114.600952
9.358167	0.25	-114.592577
9.362333	0.25	-114.597768
9.366500	0.25	-114.592474
9.370667	0.25	-114.597977
9.374833	0.25	-114.596742
9.379000	0.25	-114.601469
9.383167	0.25	-114.602072
9.387333	0.25	-114.593380
9.391500	0.25	-114.595838
9.395667	0.25	-114.594364
9.399833	0.25	-114.591722
9.404000	0.25	-114.589075
9.408167	0.25	-114.592469
9.412333	0.25	-114.592744
9.416500	0.25	-114.597655
9.420667	0.25	-114.595277
9.424833	0.25	-114.587251
9.429000	0.25	-114.593281
9.433167	0.25	-114.591417
9.437333	0.25	-114.591771
9.441500	0.25	-114.591893
9.445667	0.25	-114.598939
9.449833	0.25	-114.590615
9.454000	0.25	-114.588976
9.458167	0.25	-114.590418
9.462333	0.25	-114.579492
9.466500	0.25	-114.581188
9.470667	0.25	-114.576604
9.474833	0.25	-114.578464
9.479000	0.25	-114.558367
9.483167	0.25	-114.569404
9.487333	0.25	-114.564674
9.491500	0.25	-114.563667
9.495667	0.25	-114.541742
9.499833	0.25	-114.523850
9.504000	0.25	-114.507125
9.508167	0.25	-114.486364
9.512333	0.25	-114.462004
9.516500	0.25	-114.424024
9.520667	0.25	-114.385640
9.524833	0.25	-114.349438
9.529000	0.25	-114.289407
9.533167	0.25	-114.232936
9.537333	0.25	-114.159032
9.541500	0.25	-114.086780
9.545667	0.25	-114.011154
9.549833	0.25	-113.906528
9.554000	0.25	-113.798761
9.558167	0.25	-113.686831
9.562333	0.25	-113.559227
9.566500	0.25	-113.415082
9.570667	0.25	-113.265541
9.574833	0.25	-113.115680
9.579000	0.25	-112.956912
9.583167	0.25	-112.780368
9.587333	0.25	-112.606354
9.591500	0.25	-112.427310
9.595667	0.25	-112.250535
9.599833	0.25	-112.066963
9.604000	0.25	-111.890766
9.608167	0.25	-111.721776
9.612333	0.25	-111.561696
9.616500	0.25	-111.415088
9.620667	0.25	-111.267363
9.624833	0.25	-111.139705
9.629000	0.25	-111.034325
9.633167	0.25	-110.949395
9.637333	0.25	-110.886131
9.641500	0.25	-110.843010
9.645667	0.25	-110.826732
9.649833	0.25	-110.828338
9.654000	0.25	-110.862736
9.658167	0.25	-110.925406
9.662333	0.25	-110.996606
9.666500	0.25	-111.086088
9.670667	0.25	-111.201791
9.674833	0.25	-111.329271
9.679000	0.25	-111.469961
9.683167	0.25	-111.622748
9.687333	0.25	-111.794882
9.691500	0.25	-111.972490
9.695667	0.25	-112.146203
9.699833	0.25	-112.316198
9.704000	0.25	-112.500067
9.708167	0.25	-112.673669
9.712333	0.25	-112.841040
9.716500	0.25	-112.993967
9.720667	0.25	-113.162642
9.724833	0.25	-113.296779
9.729000	0.25	-113.444028
9.733167	0.25	-113.564849
9.737333	0.25	-113.682718
9.741500	0.25	-113.807570
9.745667	0.25	-113.896526
9.749833	0.25	-113.970238
9.754000	0.25	-114.057311
9.758167	0.25	-114.124856
9.762333	0.25	-114.184947
9.766500	0.25	-114.241742
9.770667	0.25	-114.289994
9.774833	0.25	-114.342415
9.779000	0.25	-114.371802
9.783167	0.25	-114.402263
9.787333	0.25	-114.427532
9.791500	0.25	-114.451313
9.795667	0.25	-114.468442
9.799833	0.25	-114.484464
9.804000	0.25	-114.510455
9.808167	0.25	-114.512179
9.812333	0.25	-114.526769
9.816500	0.25	-114.538711
9.820667	0.25	-114.541716
9.824833	0.25	-114.546367
9.829000	0.25	-114.564535
9.833167	0.25	-114.557639
9.837333	0.25	-114.566769
9.841500	0.25	-114.574399
9.845667	0.25	-114.580180
9.849833	0.25	-114.574645
9.854000	0.25	-114.573455
9.858167	0.25	-114.578020
9.862333	0.25	-114.594445
9.866500	0.25	-114.589262
9.870667	0.25	-114.585599
9.874833	0.25	-114.591284
9.879000	0.25	-114.585059
9.883167	0.25	-114.598659
9.887333	0.25	-114.596440
9.891500	0.25	-114.595322
9.895667	0.25	-114.592432
9.899833	0.25	-114.596888
9.904000	0.25	-114.595299
9.908167	0.25	-114.597212
9.912333	0.25	-114.590919
9.916500	0.25	-114.582077
9.920667	0.25	-114.579736
9.924833	0.25	-114.581285
9.929000	0.25	-114.582231
9.933167	0.25	-114.583392
9.937333	0.25	-114.581580
9.941500	0.25	-114.566210
9.945667	0.25	-114.568824
9.949833	0.25	-114.559395
9.954000	0.25	-114.550529
9.958167	0.25	-114.548642
9.962333	0.25	-114.546490
9.966500	0.25	-114.540620
9.970667	0.25	-114.529392
9.974833	0.25	-114.511670
9.979000	0.25	-114.504003
9.983167	0.25	-114.476343
9.987333	0.25	-114.471875
9.991500	0.25	-114.458536
9.995667	0.25	-114.426231
9.999833	0.25	-114.401390
10.004000	0.25	-114.370246
10.008167	0.25	-114.330380
10.012333	0.25	-114.276639
10.016500	0.25	-114.231440
10.020667	0.25	-114.173709
10.024833	0.25	-114.096387
10.029000	0.25	-114.020454
10.033167	0.25	-113.938825
10.037333	0.25	-113.842365
10.041500	0.25	-113.747784
10.045667	0.25	-113.634696
10.049833	0.25	-113.526925
10.054000	0.25	-113.419164
10.058167	0.25	-113.310016
10.062333	0.25	-113.204151
10.066500	0.25	-113.121601
10.070667	0.25	-113.034384
10.074833	0.25	-112.967118
10.079000	0.25	-112.914729
10.083167	0.25	-112.879780
10.087333	0.25	-112.872851
10.091500	0.25	-112.879161
10.095667	0.25	-112.913545
10.099833	0.25	-112.948273
10.104000	0.25	-113.011044
10.108167	0.25	-113.088748
10.112333	0.25	-113.174830
10.116500	0.25	-113.260134
10.120667	0.25	-113.361411
10.124833	0.25	-113.460637
10.129000	0.25	-113.564893
10.133167	0.25	-113.663468
10.137333	0.25	-113.757645
10.141500	0.25	-113.847175
10.145667	0.25	-113.939325
10.149833	0.25	-114.017171
10.154000	0.25	-114.086997
10.158167	0.25	-114.142685
10.162333	0.25	-114.201868
10.166500	0.25	-114.263253
10.170667	0.25	-114.305049
10.174833	0.25	-114.338539
10.179000	0.25	-114.383766
10.183167	0.25	-114.404648
10.187333	0.25	-114.425111
10.191500	0.25	-114.446380
10.195667	0.25	-114.476406
10.199833	0.25	-114.478977
10.204000	0.25	-114.490851
10.208167	0.25	-114.501117
10.212333	0.25	-114.511440
10.216500	0.25	-114.519491
10.220667	0.25	-114.523397
10.224833	0.25	-114.536629
10.229000	0.25	-114.539284
10.233167	0.25	-114.541269
10.237333	0.25	-114.539262
10.241500	0.25	-114.539715
10.245667	0.25	-114.542278
10.249833	0.25	-114.542477
10.254000	0.25	-114.546217
10.258167	0.25	-114.547247
10.262333	0.25	-114.546080
10.266500	0.25	-114.544228
10.270667	0.25	-114.549530
10.274833	0.25	-114.545673
10.279000	0.25	-114.541523
10.283167	0.25	-114.540805
10.287333	0.25	-114.558415
10.291500	0.25	-114.551642
10.295667	0.25	-114.545971
10.299833	0.25	-114.551328
10.304000	0.25	-114.550918
10.308167	0.25	-114.537911
10.312333	0.25	-114.546620
10.316500	0.25	-114.544365
10.320667	0.25	-114.544712
10.324833	0.25	-114.547644
10.329000	0.25	-114.543071
10.333167	0.25	-114.532167
10.337333	0.25	-114.536015
10.341500	0.25	-114.526741
10.345667	0.25	-114.529010
10.349833	0.25	-114.520949
10.354000	0.25	-114.511906
10.358167	0.25	-114.510904
10.362333	0.25	-114.509952
10.366500	0.25	-114.501952
10.370667	0.25	-114.488919
10.374833	0.25	-114.491667
10.379000	0.25	-114.488726
10.383167	0.25	-114.481601
10.387333	0.25	-114.485034
10.391500	0.25	-114.476645
10.395667	0.25	-114.481814
10.399833	0.25	-114.490711
10.404000	0.25	-114.486152
10.408167	0.25	-114.483764
10.412333	0.25	-114.488446
10.416500	0.25	-114.500423
10.420667	0.25	-114.499548
10.424833	0.25	-114.494867
10.429000	0.25	-114.501195
10.433167	0.25	-114.513391
10.437333	0.25	-114.511886
10.441500	0.25	-114.518386
10.445667	0.25	-114.509323
10.449833	0.25	-114.512302
10.454000	0.25	-114.507048
10.458167	0.25	-114.504126
10.462333	0.25	-114.508846
10.466500	0.25	-114.494719
10.470667	0.25	-114.486756
10.474833	0.25	-114.487848
10.479000	0.25	-114.484985
10.483167	0.25	-114.482578
10.487333	0.25	-114.470376
10.491500	0.25	-114.476422
10.495667	0.25	-114.483899
10.499833	0.25	-114.482429
10.504000	0.25	-114.482382
10.508167	0.25	-114.495802
10.512333	0.25	-114.495139
10.516500	0.25	-114.498985
10.520667	0.25	-114.506749
10.524833	0.25	-114.511239
10.529000	0.25	-114.516506
10.533167	0.25	-114.520064
10.537333	0.25	-114.523960
10.541500	0.25	-114.524207
10.545667	0.25	-114.541272
10.549833	0.25	-114.540260
10.554000	0.25	-114.537040
10.558167	0.25	-114.535142
10.562333	0.25	-114.536136
10.566500	0.25	-114.535657
10.570667	0.25	-114.541898
10.574833	0.25	-114.547771
10.579000	0.25	-114.535241
10.583167	0.25	-114.544144
10.587333	0.25	-114.536824
10.591500	0.25	-114.537309
10.595667	0.25	-114.536787
10.599833	0.25	-114.535380
10.604000	0.25	-114.528873
10.608167	0.25	-114.522631
10.612333	0.25	-114.529141
10.616500	0.25	-114.515035
10.620667	0.25	-114.510929
10.624833	0.25	-114.502161
10.629000	0.25	-114.510206
10.633167	0.25	-114.494115
10.637333	0.25	-114.490264
10.641500	0.25	-114.480156
10.645667	0.25	-114.475793
10.649833	0.25	-114.452345
10.654000	0.25	-114.437967
10.658167	0.25	-114.427593
10.662333	0.25	-114.411398
10.666500	0.25	-114.391290
10.670667	0.25	-114.359941
10.674833	0.25	-114.327445
10.679000	0.25	-114.292421
10.683167	0.25	-114.263312
10.687333	0.25	-114.218292
10.691500	0.25	-114.177193
10.695667	0.25	-114.106975
10.699833	0.25	-114.044863
10.704000	0.25	-113.972369
10.708167	0.25	-113.884615
10.712333	0.25	-113.773396
10.716500	0.25	-113.645118
10.720667	0.25	-113.501967
10.724833	0.25	-113.345827
10.729000	0.25	-113.151191
10.733167	0.25	-112.941899
10.737333	0.25	-112.710366
10.741500	0.25	-112.459654
10.745667	0.25	-112.185454
10.749833	0.25	-111.904291
10.754000	0.25	-111.603943
10.758167	0.25	-111.300366
10.762333	0.25	-110.995571
10.766500	0.25	-110.697112
10.770667	0.25	-110.416956
10.774833	0.25	-110.157085
10.779000	0.25	-109.934499
10.783167	0.25	-109.734270
10.787333	0.25	-109.593733
10.791500	0.25	-109.493558
10.795667	0.25	-109.432059
10.799833	0.25	-109.430896
10.804000	0.25	-109.461808
10.808167	0.25	-109.551502
10.812333	0.25	-109.675340
10.816500	0.25	-109.836923
10.820667	0.25	-110.042140
10.824833	0.25	-110.267297
10.829000	0.25	-110.510015
10.833167	0.25	-110.773668
10.837333	0.25	-111.037691
10.841500	0.25	-111.304540
10.845667	0.25	-111.582245
10.849833	0.25	-111.843780
10.854000	0.25	-112.093492
10.858167	0.25	-112.329187
10.862333	0.25	-112.549808
10.866500	0.25	-112.749572
10.870667	0.25	-112.934187
10.874833	0.25	-113.108966
10.879000	0.25	-113.267828
10.883167	0.25	-113.397803
10.887333	0.25	-113.508441
10.891500	0.25	-113.612994
10.895667	0.25	-113.704099
10.899833	0.25	-113.785758
10.904000	0.25	-113.843498
10.908167	0.25	-113.898199
10.912333	0.25	-113.957378
10.916500	0.25	-113.993694
10.920667	0.25	-114.027368
10.924833	0.25	-114.066046
10.929000	0.25	-114.088120
10.933167	0.25	-114.108373
10.937333	0.25	-114.136805
10.941500	0.25	-114.146203
10.945667	0.25	-114.157362
10.949833	0.25	-114.175812
10.954000	0.25	-114.182567
10.958167	0.25	-114.204272
10.962333	0.25	-114.212338
10.966500	0.25	-114.218128
10.970667	0.25	-114.226045
10.974833	0.25	-114.230686
10.979000	0.25	-114.240411
10.983167	0.25	-114.237694
10.987333	0.25	-114.232548
10.991500	0.25	-114.213189
10.995667	0.25	-114.181894
10.999833	0.25	-114.135662
11.004000	0.25	-114.055660
11.008167	0.25	-113.964119
11.012333	0.25	-113.828923
11.016500	0.25	-113.678190
11.020667	0.25	-113.512820
11.024833	0.25	-113.337574
11.029000	0.25	-113.162277
11.033167	0.25	-113.018799
11.037333	0.25	-112.906859
11.041500	0.25	-112.811978
11.045667	0.25	-112.769425
11.049833	0.25	-112.770583
11.054000	0.25	-112.805579
11.058167	0.25	-112.862272
11.062333	0.25	-112.947097
11.066500	0.25	-113.057376
11.070667	0.25	-113.161046
11.074833	0.25	-113.286646
11.079000	0.25	-113.406914
11.083167	0.25	-113.526722
11.087333	0.25	-113.639563
11.091500	0.25	-113.746547
11.095667	0.25	-113.842893
11.099833	0.25	-113.922049
11.104000	0.25	-113.994016
11.108167	0.25	-114.055428
11.112333	0.25	-114.114133
11.116500	0.25	-114.154904
11.120667	0.25	-114.202872
11.124833	0.25	-114.241522
11.129000	0.25	-114.272635
11.133167	0.25	-114.293981
11.137333	0.25	-114.315209
11.141500	0.25	-114.336767
11.145667	0.25	-114.347953
11.149833	0.25	-114.364812
11.154000	0.25	-114.385824
11.158167	0.25	-114.394685
11.162333	0.25	-114.400384
11.166500	0.25	-114.406700
11.170667	0.25	-114.420531
11.174833	0.25	-114.425798
11.179000	0.25	-114.425538
11.183167	0.25	-114.432693
11.187333	0.25	-114.429292
11.191500	0.25	-114.425124
11.195667	0.25	-114.436706
11.199833	0.25	-114.430891
11.204000	0.25	-114.433481
11.208167	0.25	-114.436359
11.212333	0.25	-114.427340
11.216500	0.25	-114.444781
11.220667	0.25	-114.450248
11.224833	0.25	-114.449747
11.229000	0.25	-114.445993
11.233167	0.25	-114.437635
11.237333	0.25	-114.448031
11.241500	0.25	-114.456261
11.245667	0.25	-114.467584
11.249833	0.25	-114.469044
11.254000	0.25	-114.478314
11.258167	0.25	-114.467090
11.262333	0.25	-114.459924
11.266500	0.25	-114.471607
11.270667	0.25	-114.466523
11.274833	0.25	-114.474009
11.279000	0.25	-114.475632
11.283167	0.25	-114.469218
11.287333	0.25	-114.471909
11.291500	0.25	-114.469970
11.295667	0.25	-114.474296
11.299833	0.25	-114.481312
11.304000	0.25	-114.461712
11.308167	0.25	-114.470712
11.312333	0.25	-114.466729
11.316500	0.25	-114.475195
11.320667	0.25	-114.471432
11.324833	0.25	-114.464983
11.329000	0.25	-114.463059
11.333167	0.25	-114.465338
11.337333	0.25	-114.467757
11.341500	0.25	-114.461806
11.345667	0.25	-114.458640
11.349833	0.25	-114.454484
11.354000	0.25	-114.472017
11.358167	0.25	-114.460209
11.362333	0.25	-114.457245
11.366500	0.25	-114.459091
11.370667	0.25	-114.454743
11.374833	0.25	-114.457476
11.379000	0.25	-114.464196
11.383167	0.25	-114.461939
11.387333	0.25	-114.468574
11.391500	0.25	-114.468053
11.395667	0.25	-114.467040
11.399833	0.25	-114.471704
11.404000	0.25	-114.476459
11.408167	0.25	-114.476448
11.412333	0.25	-114.484113
11.416500	0.25	-114.493174
11.420667	0.25	-114.484117
11.424833	0.25	-114.482012
11.429000	0.25	-114.482298
11.433167	0.25	-114.478919
11.437333	0.25	-114.481556
11.441500	0.25	-114.474414
11.445667	0.25	-114.474865
11.449833	0.25	-114.473148
11.454000	0.25	-114.468161
11.458167	0.25	-114.464587
11.462333	0.25	-114.460291
11.466500	0.25	-114.443859
11.470667	0.25	-114.437602
11.474833	0.25	-114.416428
11.479000	0.25	-114.386780
11.483167	0.25	-114.355105
11.487333	0.25	-114.311052
11.491500	0.25	-114.252179
11.495667	0.25	-114.176988
11.499833	0.25	-114.089581
11.504000	0.25	-113.993299
11.508167	0.25	-113.860078
11.512333	0.25	-113.716341
11.516500	0.25	-113.560970
11.520667	0.25	-113.383457
11.524833	0.25	-113.208273
11.529000	0.25	-113.021684
11.533167	0.25	-112.825015
11.537333	0.25	-112.633906
11.541500	0.25	-112.457029
11.545667	0.25	-112.309131
11.549833	0.25	-112.183973
11.554000	0.25	-112.103491
11.558167	0.25	-112.037018
11.562333	0.25	-112.004524
11.566500	0.25	-112.011672
11.570667	0.25	-112.058216
11.574833	0.25	-112.129017
11.579000	0.25	-112.228105
11.583167	0.25	-112.348622
11.587333	0.25	-112.482254
11.591500	0.25	-112.635695
11.595667	0.25	-112.788983
11.599833	0.25	-112.949772
11.604000	0.25	-113.113633
11.608167	0.25	-113.268858
11.612333	0.25	-113.407710
11.616500	0.25	-113.545929
11.620667	0.25	-113.666812
11.624833	0.25	-113.774286
11.629000	0.25	-113.875276
11.633167	0.25	-113.954792
11.637333	0.25	-114.020094
11.641500	0.25	-114.068398
11.645667	0.25	-114.111890
11.649833	0.25	-114.129341
11.654000	0.25	-114.157682
11.658167	0.25	-114.154932
11.662333	0.25	-114.145984
11.666500	0.25	-114.126128
11.670667	0.25	-114.083735
11.674833	0.25	-114.045612
11.679000	0.25	-113.980579
11.683167	0.25	-113.913181
11.687333	0.25	-113.842089
11.691500	0.25	-113.754957
11.695667	0.25	-113.678665
11.699833	0.25	-113.591187
11.704000	0.25	-113.518214
11.708167	0.25	-113.453043
11.712333	0.25	-113.385854
11.716500	0.25	-113.341058
11.720667	0.25	-113.297828
11.724833	0.25	-113.282202
11.729000	0.25	-113.277836
11.733167	0.25	-113.285915
11.737333	0.25	-113.330319
11.741500	0.25	-113.358010
11.745667	0.25	-113.408747
11.749833	0.25	-113.468341
11.754000	0.25	-113.533536
11.758167	0.25	-113.605466
11.762333	0.25	-113.674990
11.766500	0.25	-113.749050
11.770667	0.25	-113.819424
11.774833	0.25	-113.903334
11.779000	0.25	-113.967518
11.783167	0.25	-114.024480
11.787333	0.25	-114.076869
11.791500	0.25	-114.128180
11.795667	0.25	-114.172824
11.799833	0.25	-114.198434
11.804000	0.25	-114.229843
11.808167	0.25	-114.262837
11.812333	0.25	-114.280065
11.816500	0.25	-114.310591
11.820667	0.25	-114.322406
11.824833	0.25	-114.327956
11.829000	0.25	-114.333266
11.833167	0.25	-114.347987
11.837333	0.25	-114.356128
11.841500	0.25	-114.356945
11.845667	0.25	-114.361700
11.849833	0.25	-114.362364
11.854000	0.25	-114.362362
11.858167	0.25	-114.374725
11.862333	0.25	-114.362230
11.866500	0.25	-114.375367
11.870667	0.25	-114.366233
11.874833	0.25	-114.372887
11.879000	0.25	-114.366760
11.883167	0.25	-114.368398
11.887333	0.25	-114.373860
11.891500	0.25	-114.368149
11.895667	0.25	-114.368824
11.899833	0.25	-114.376748
11.904000	0.25	-114.387883
11.908167	0.25	-114.385092
11.912333	0.25	-114.377813
11.916500	0.25	-114.381527
11.920667	0.25	-114.386647
11.924833	0.25	-114.393157
11.929000	0.25	-114.387058
11.933167	0.25	-114.394343
11.937333	0.25	-114.393719
11.941500	0.25	-114.395043
11.945667	0.25	-114.395277
11.949833	0.25	-114.389055
11.954000	0.25	-114.384145
11.958167	0.25	-114.392646
11.962333	0.25	-114.394603
11.966500	0.25	-114.395553
11.970667	0.25	-114.394829
11.974833	0.25	-114.393894
11.979000	0.25	-114.397735
11.983167	0.25	-114.394647
11.987333	0.25	-114.391353
11.991500	0.25	-114.392906
11.995667	0.25	-114.399881
11.999833	0.25	-114.389521
12.004000	0.25	-114.393555
12.008167	0.25	-114.390982
12.012333	0.25	-114.388263
12.016500	0.25	-114.388027
12.020667	0.25	-114.376804
12.024833	0.25	-114.377494
12.029000	0.25	-114.356511
12.033167	0.25	-114.343552
12.037333	0.25	-114.329166
12.041500	0.25	-114.311499
12.045667	0.25	-114.306043
12.049833	0.25	-114.296203
12.054000	0.25	-114.296479
12.058167	0.25	-114.306592
12.062333	0.25	-114.314613
12.066500	0.25	-114.306090
12.070667	0.25	-114.315536
12.074833	0.25	-114.320378
12.079000	0.25	-114.314923
12.083167	0.25	-114.334737
12.087333	0.25	-114.346933
12.091500	0.25	-114.353336
12.095667	0.25	-114.352285
12.099833	0.25	-114.365398
12.104000	0.25	-114.369152
12.108167	0.25	-114.378957
12.112333	0.25	-114.375560
12.116500	0.25	-114.389502
12.120667	0.25	-114.381011
12.124833	0.25	-114.386135
12.129000	0.25	-114.395927
12.133167	0.25	-114.394158
12.137333	0.25	-114.402384
12.141500	0.25	-114.401392
12.145667	0.25	-114.397327
12.149833	0.25	-114.402102
12.154000	0.25	-114.396413
12.158167	0.25	-114.393691
12.162333	0.25	-114.390705
12.166500	0.25	-114.390589
12.170667	0.25	-114.385805
12.174833	0.25	-114.381957
12.179000	0.25	-114.384409
12.183167	0.25	-114.378482
12.187333	0.25	-114.367999
12.191500	0.25	-114.359157
12.195667	0.25	-114.364260
12.199833	0.25	-114.353197
12.204000	0.25	-114.355567
12.208167	0.25	-114.352328
12.212333	0.25	-114.340362
12.216500	0.25	-114.343071
12.220667	0.25	-114.342928
12.224833	0.25	-114.341815
12.229000	0.25	-114.332231
12.233167	0.25	-114.337029
12.237333	0.25	-114.333726
12.241500	0.25	-114.332580
12.245667	0.25	-114.329934
12.249833	0.25	-114.327828
12.254000	0.25	-114.323581
12.258167	0.25	-114.316097
12.262333	0.25	-114.326545
12.266500	0.25	-114.310931
12.270667	0.25	-114.303882
12.274833	0.25	-114.294210
12.279000	0.25	-114.266785
12.283167	0.25	-114.232017
12.287333	0.25	-114.177120
12.291500	0.25	-114.100447
12.295667	0.25	-113.976733
12.299833	0.25	-113.822090
12.304000	0.25	-113.615401
12.308167	0.25	-113.337691
12.312333	0.25	-112.998557
12.316500	0.25	-112.588059
12.320667	0.25	-112.123653
12.324833	0.25	-111.605632
12.329000	0.25	-111.064417
12.333167	0.25	-110.514216
12.337333	0.25	-109.992198
12.341500	0.25	-109.520811
12.345667	0.25	-109.124450
12.349833	0.25	-108.828582
12.354000	0.25	-108.651897
12.358167	0.25	-108.587404
12.362333	0.25	-108.647340
12.366500	0.25	-108.823187
12.370667	0.25	-109.078416
12.374833	0.25	-109.408684
12.379000	0.25	-109.797491
12.383167	0.25	-110.220886
12.387333	0.25	-110.650478
12.391500	0.25	-111.083239
12.395667	0.25	-111.495398
12.399833	0.25	-111.869622
12.404000	0.25	-112.233938
12.408167	0.25	-112.535243
12.412333	0.25	-112.820663
12.416500	0.25	-113.064384
12.420667	0.25	-113.271368
12.424833	0.25	-113.433560
12.429000	0.25	-113.581707
12.433167	0.25	-113.702970
12.437333	0.25	-113.798823
12.441500	0.25	-113.878960
12.445667	0.25	-113.937706
12.449833	0.25	-113.980250
12.454000	0.25	-114.031372
12.458167	0.25	-114.056941
12.462333	0.25	-114.075848
12.466500	0.25	-114.104927
12.470667	0.25	-114.115188
12.474833	0.25	-114.129189
12.479000	0.25	-114.130736
12.483167	0.25	-114.135729
12.487333	0.25	-114.117340
12.491500	0.25	-114.102686
12.495667	0.25	-114.075799
12.499833	0.25	-114.040666
12.504000	0.25	-113.974744
12.508167	0.25	-113.913521
12.512333	0.25	-113.840522
12.516500	0.25	-113.753078
12.520667	0.25	-113.649021
12.524833	0.25	-113.564999
12.529000	0.25	-113.474685
12.533167	0.25	-113.391315
12.537333	0.25	-113.330150
12.541500	0.25	-113.275249
12.545667	0.25	-113.250004
12.549833	0.25	-113.237711
12.554000	0.25	-113.251357
12.558167	0.25	-113.284318
12.562333	0.25	-113.336119
12.566500	0.25	-113.387450
12.570667	0.25	-113.466492
12.574833	0.25	-113.557131
12.579000	0.25	-113.635137
12.583167	0.25	-113.703041
12.587333	0.25	-113.778959
12.591500	0.25	-113.852629
12.595667	0.25	-113.898285
12.599833	0.25	-113.951820
12.604000	0.25	-113.994862
12.608167	0.25	-114.024721
12.612333	0.25	-114.058279
12.616500	0.25	-114.086708
12.620667	0.25	-114.105126
12.624833	0.25	-114.125105
12.629000	0.25	-114.155477
12.633167	0.25	-114.168556
12.637333	0.25	-114.177035
12.641500	0.25	-114.184032
12.645667	0.25	-114.196979
12.649833	0.25	-114.205974
12.654000	0.25	-114.213566
12.658167	0.25	-114.222792
12.662333	0.25	-114.235223
12.666500	0.25	-114.230683
12.670667	0.25	-114.240823
12.674833	0.25	-114.247693
12.679000	0.25	-114.240679
12.683167	0.25	-114.254654
12.687333	0.25	-114.270935
12.691500	0.25	-114.269418
12.695667	0.25	-114.266602
12.699833	0.25	-114.270492
12.704000	0.25	-114.268789
12.708167	0.25	-114.269959
12.712333	0.25	-114.270974
12.716500	0.25	-114.278652
12.720667	0.25	-114.274640
12.724833	0.25	-114.282645
12.729000	0.25	-114.282318
12.733167	0.25	-114.282964
12.737333	0.25	-114.281901
12.741500	0.25	-114.286738
12.745667	0.25	-114.287179
12.749833	0.25	-114.284354
12.754000	0.25	-114.288411
12.758167	0.25	-114.292639
