File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/161.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_51
Injection Number	42
Position	RD4
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	01.12.2023
Injection Time	19:52:46
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-114.801077
Signal Max.	5.572491
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
7.604000	0.25	-109.888322
7.608167	0.25	-110.212427
7.612333	0.25	-110.530883
7.616500	0.25	-110.830817
7.620667	0.25	-111.149413
7.624833	0.25	-111.443581
7.629000	0.25	-111.737323
7.633167	0.25	-111.995807
7.637333	0.25	-112.250482
7.641500	0.25	-112.477956
7.645667	0.25	-112.674434
7.649833	0.25	-112.862892
7.654000	0.25	-113.030572
7.658167	0.25	-113.176234
7.662333	0.25	-113.306906
7.666500	0.25	-113.414435
7.670667	0.25	-113.516601
7.674833	0.25	-113.598156
7.679000	0.25	-113.667338
7.683167	0.25	-113.722948
7.687333	0.25	-113.783731
7.691500	0.25	-113.818292
7.695667	0.25	-113.851898
7.699833	0.25	-113.883066
7.704000	0.25	-113.914069
7.708167	0.25	-113.934914
7.712333	0.25	-113.960913
7.716500	0.25	-113.966752
7.720667	0.25	-113.969199
7.724833	0.25	-113.977825
7.729000	0.25	-114.001620
7.733167	0.25	-114.010434
7.737333	0.25	-114.020661
7.741500	0.25	-114.022339
7.745667	0.25	-114.025806
7.749833	0.25	-114.032899
7.754000	0.25	-114.040098
7.758167	0.25	-114.045000
7.762333	0.25	-114.056816
7.766500	0.25	-114.060384
7.770667	0.25	-114.056031
7.774833	0.25	-114.055569
7.779000	0.25	-114.056797
7.783167	0.25	-114.052459
7.787333	0.25	-114.065839
7.791500	0.25	-114.072435
7.795667	0.25	-114.073328
7.799833	0.25	-114.074495
7.804000	0.25	-114.065105
7.808167	0.25	-114.064373
7.812333	0.25	-114.068315
7.816500	0.25	-114.073060
7.820667	0.25	-114.050032
7.824833	0.25	-114.050863
7.829000	0.25	-114.050243
7.833167	0.25	-114.050234
7.837333	0.25	-114.048135
7.841500	0.25	-114.039118
7.845667	0.25	-114.037223
7.849833	0.25	-114.024003
7.854000	0.25	-114.027322
7.858167	0.25	-114.031097
7.862333	0.25	-114.017235
7.866500	0.25	-114.026242
7.870667	0.25	-114.012599
7.874833	0.25	-114.016967
7.879000	0.25	-114.014796
7.883167	0.25	-114.008201
7.887333	0.25	-114.011186
7.891500	0.25	-114.006340
7.895667	0.25	-114.007136
7.899833	0.25	-114.016597
7.904000	0.25	-114.007345
7.908167	0.25	-114.008933
7.912333	0.25	-114.014822
7.916500	0.25	-114.008522
7.920667	0.25	-114.017940
7.924833	0.25	-114.012027
7.929000	0.25	-114.012267
7.933167	0.25	-114.010887
7.937333	0.25	-114.018592
7.941500	0.25	-114.009088
7.945667	0.25	-114.022784
7.949833	0.25	-114.029786
7.954000	0.25	-114.027202
7.958167	0.25	-114.024553
7.962333	0.25	-114.026188
7.966500	0.25	-114.022328
7.970667	0.25	-114.020079
7.974833	0.25	-114.021645
7.979000	0.25	-114.030593
7.983167	0.25	-114.023473
7.987333	0.25	-114.034205
7.991500	0.25	-114.028005
7.995667	0.25	-114.031403
7.999833	0.25	-114.019126
8.004000	0.25	-114.026220
8.008167	0.25	-114.024900
8.012333	0.25	-114.027447
8.016500	0.25	-114.032329
8.020667	0.25	-114.036203
8.024833	0.25	-114.032880
8.029000	0.25	-114.040123
8.033167	0.25	-114.038798
8.037333	0.25	-114.040328
8.041500	0.25	-114.049290
8.045667	0.25	-114.048682
8.049833	0.25	-114.054077
8.054000	0.25	-114.049196
8.058167	0.25	-114.060922
8.062333	0.25	-114.063942
8.066500	0.25	-114.057752
8.070667	0.25	-114.057932
8.074833	0.25	-114.061122
8.079000	0.25	-114.077056
8.083167	0.25	-114.072155
8.087333	0.25	-114.071519
8.091500	0.25	-114.071465
8.095667	0.25	-114.069788
8.099833	0.25	-114.071163
8.104000	0.25	-114.068002
8.108167	0.25	-114.082100
8.112333	0.25	-114.075456
8.116500	0.25	-114.086617
8.120667	0.25	-114.084892
8.124833	0.25	-114.083927
8.129000	0.25	-114.086581
8.133167	0.25	-114.082431
8.137333	0.25	-114.090924
8.141500	0.25	-114.086555
8.145667	0.25	-114.080307
8.149833	0.25	-114.083125
8.154000	0.25	-114.086312
8.158167	0.25	-114.083258
8.162333	0.25	-114.081723
8.166500	0.25	-114.073352
8.170667	0.25	-114.084724
8.174833	0.25	-114.082146
8.179000	0.25	-114.072201
8.183167	0.25	-114.073698
8.187333	0.25	-114.068132
8.191500	0.25	-114.068921
8.195667	0.25	-114.059054
8.199833	0.25	-114.067413
8.204000	0.25	-114.067482
8.208167	0.25	-114.063330
8.212333	0.25	-114.059678
8.216500	0.25	-114.055080
8.220667	0.25	-114.055600
8.224833	0.25	-114.051167
8.229000	0.25	-114.050046
8.233167	0.25	-114.040982
8.237333	0.25	-114.044330
8.241500	0.25	-114.034615
8.245667	0.25	-114.020549
8.249833	0.25	-114.027351
8.254000	0.25	-114.019938
8.258167	0.25	-114.024280
8.262333	0.25	-114.013872
8.266500	0.25	-114.007747
8.270667	0.25	-114.000190
8.274833	0.25	-114.003383
8.279000	0.25	-114.005130
8.283167	0.25	-114.006771
8.287333	0.25	-113.994358
8.291500	0.25	-114.003108
8.295667	0.25	-114.003253
8.299833	0.25	-113.999111
8.304000	0.25	-113.989047
8.308167	0.25	-114.003952
8.312333	0.25	-114.005064
8.316500	0.25	-114.012817
8.320667	0.25	-114.015975
8.324833	0.25	-114.021138
8.329000	0.25	-114.023566
8.333167	0.25	-114.025820
8.337333	0.25	-114.029207
8.341500	0.25	-114.038862
8.345667	0.25	-114.048972
8.349833	0.25	-114.062087
8.354000	0.25	-114.051062
8.358167	0.25	-114.048005
8.362333	0.25	-114.057050
8.366500	0.25	-114.061756
8.370667	0.25	-114.069320
8.374833	0.25	-114.067980
8.379000	0.25	-114.064728
8.383167	0.25	-114.070830
8.387333	0.25	-114.067385
8.391500	0.25	-114.074859
8.395667	0.25	-114.066924
8.399833	0.25	-114.073653
8.404000	0.25	-114.074729
8.408167	0.25	-114.075264
8.412333	0.25	-114.072691
8.416500	0.25	-114.071879
8.420667	0.25	-114.075811
8.424833	0.25	-114.075272
8.429000	0.25	-114.074617
8.433167	0.25	-114.059698
8.437333	0.25	-114.063840
8.441500	0.25	-114.062534
8.445667	0.25	-114.063599
8.449833	0.25	-114.056292
8.454000	0.25	-114.049434
8.458167	0.25	-114.048049
8.462333	0.25	-114.044173
8.466500	0.25	-114.037178
8.470667	0.25	-114.028750
8.474833	0.25	-114.024057
8.479000	0.25	-114.011282
8.483167	0.25	-114.004511
8.487333	0.25	-113.993407
8.491500	0.25	-113.975686
8.495667	0.25	-113.967648
8.499833	0.25	-113.973834
8.504000	0.25	-113.945208
8.508167	0.25	-113.934799
8.512333	0.25	-113.926838
8.516500	0.25	-113.917586
8.520667	0.25	-113.908317
8.524833	0.25	-113.889176
8.529000	0.25	-113.880450
8.533167	0.25	-113.863698
8.537333	0.25	-113.857965
8.541500	0.25	-113.847981
8.545667	0.25	-113.843420
8.549833	0.25	-113.839318
8.554000	0.25	-113.840544
8.558167	0.25	-113.841338
8.562333	0.25	-113.840478
8.566500	0.25	-113.841155
8.570667	0.25	-113.857823
8.574833	0.25	-113.856910
8.579000	0.25	-113.872764
8.583167	0.25	-113.879624
8.587333	0.25	-113.891403
8.591500	0.25	-113.902600
8.595667	0.25	-113.913169
8.599833	0.25	-113.939896
8.604000	0.25	-113.940421
8.608167	0.25	-113.950716
8.612333	0.25	-113.973035
8.616500	0.25	-113.978114
8.620667	0.25	-113.984206
8.624833	0.25	-114.001440
8.629000	0.25	-114.013896
8.633167	0.25	-114.024725
8.637333	0.25	-114.033851
8.641500	0.25	-114.055909
8.645667	0.25	-114.048225
8.649833	0.25	-114.057360
8.654000	0.25	-114.054925
8.658167	0.25	-114.058131
8.662333	0.25	-114.068105
8.666500	0.25	-114.079106
8.670667	0.25	-114.081730
8.674833	0.25	-114.082788
8.679000	0.25	-114.082632
8.683167	0.25	-114.081064
8.687333	0.25	-114.087654
8.691500	0.25	-114.080800
8.695667	0.25	-114.076665
8.699833	0.25	-114.081886
8.704000	0.25	-114.082785
8.708167	0.25	-114.087737
8.712333	0.25	-114.091715
8.716500	0.25	-114.083166
8.720667	0.25	-114.090127
8.724833	0.25	-114.093808
8.729000	0.25	-114.091418
8.733167	0.25	-114.084719
8.737333	0.25	-114.087945
8.741500	0.25	-114.096355
8.745667	0.25	-114.096192
8.749833	0.25	-114.097757
8.754000	0.25	-114.094700
8.758167	0.25	-114.097197
8.762333	0.25	-114.096998
8.766500	0.25	-114.097234
8.770667	0.25	-114.100232
8.774833	0.25	-114.096677
8.779000	0.25	-114.096412
8.783167	0.25	-114.090282
8.787333	0.25	-114.090183
8.791500	0.25	-114.097003
8.795667	0.25	-114.092352
8.799833	0.25	-114.105272
8.804000	0.25	-114.094318
8.808167	0.25	-114.093024
8.812333	0.25	-114.092692
8.816500	0.25	-114.081010
8.820667	0.25	-114.087540
8.824833	0.25	-114.090458
8.829000	0.25	-114.090593
8.833167	0.25	-114.080356
8.837333	0.25	-114.079010
8.841500	0.25	-114.068201
8.845667	0.25	-114.065035
8.849833	0.25	-114.074054
8.854000	0.25	-114.074641
8.858167	0.25	-114.069578
8.862333	0.25	-114.066765
8.866500	0.25	-114.050496
8.870667	0.25	-114.048871
8.874833	0.25	-114.050380
8.879000	0.25	-114.035028
8.883167	0.25	-114.033494
8.887333	0.25	-114.019768
8.891500	0.25	-114.019938
8.895667	0.25	-114.018584
8.899833	0.25	-114.016574
8.904000	0.25	-114.007541
8.908167	0.25	-114.004968
8.912333	0.25	-113.997491
8.916500	0.25	-113.998112
8.920667	0.25	-113.985496
8.924833	0.25	-113.984260
8.929000	0.25	-113.999690
8.933167	0.25	-113.983666
8.937333	0.25	-113.989936
8.941500	0.25	-114.003098
8.945667	0.25	-114.001314
8.949833	0.25	-114.003415
8.954000	0.25	-114.004525
8.958167	0.25	-114.011102
8.962333	0.25	-114.020998
8.966500	0.25	-114.016496
8.970667	0.25	-114.024320
8.974833	0.25	-114.034524
8.979000	0.25	-114.042190
8.983167	0.25	-114.052885
8.987333	0.25	-114.051449
8.991500	0.25	-114.056812
8.995667	0.25	-114.063877
8.999833	0.25	-114.063887
9.004000	0.25	-114.080439
9.008167	0.25	-114.079669
9.012333	0.25	-114.085201
9.016500	0.25	-114.088868
9.020667	0.25	-114.091376
9.024833	0.25	-114.097943
9.029000	0.25	-114.098774
9.033167	0.25	-114.103754
9.037333	0.25	-114.100117
9.041500	0.25	-114.107569
9.045667	0.25	-114.104808
9.049833	0.25	-114.110404
9.054000	0.25	-114.105231
9.058167	0.25	-114.106764
9.062333	0.25	-114.107616
9.066500	0.25	-114.115105
9.070667	0.25	-114.114438
9.074833	0.25	-114.115796
9.079000	0.25	-114.113420
9.083167	0.25	-114.113566
9.087333	0.25	-114.122655
9.091500	0.25	-114.120836
9.095667	0.25	-114.121273
9.099833	0.25	-114.127488
9.104000	0.25	-114.123605
9.108167	0.25	-114.130213
9.112333	0.25	-114.132933
9.116500	0.25	-114.134428
9.120667	0.25	-114.134245
9.124833	0.25	-114.126683
9.129000	0.25	-114.129361
9.133167	0.25	-114.136309
9.137333	0.25	-114.131486
9.141500	0.25	-114.130061
9.145667	0.25	-114.131788
9.149833	0.25	-114.130897
9.154000	0.25	-114.137030
9.158167	0.25	-114.139223
9.162333	0.25	-114.133893
9.166500	0.25	-114.139453
9.170667	0.25	-114.134487
9.174833	0.25	-114.137128
9.179000	0.25	-114.137514
9.183167	0.25	-114.128611
9.187333	0.25	-114.139213
9.191500	0.25	-114.134731
9.195667	0.25	-114.137214
9.199833	0.25	-114.133241
9.204000	0.25	-114.142880
9.208167	0.25	-114.144585
9.212333	0.25	-114.142746
9.216500	0.25	-114.148407
9.220667	0.25	-114.145892
9.224833	0.25	-114.146968
9.229000	0.25	-114.148927
9.233167	0.25	-114.152852
9.237333	0.25	-114.155823
9.241500	0.25	-114.156383
9.245667	0.25	-114.151442
9.249833	0.25	-114.154087
9.254000	0.25	-114.157110
9.258167	0.25	-114.159340
9.262333	0.25	-114.170576
9.266500	0.25	-114.168980
9.270667	0.25	-114.169579
9.274833	0.25	-114.168563
9.279000	0.25	-114.155313
9.283167	0.25	-114.165624
9.287333	0.25	-114.172181
9.291500	0.25	-114.170914
9.295667	0.25	-114.176568
9.299833	0.25	-114.167579
9.304000	0.25	-114.175118
9.308167	0.25	-114.175337
9.312333	0.25	-114.178567
9.316500	0.25	-114.189206
9.320667	0.25	-114.182233
9.324833	0.25	-114.179002
9.329000	0.25	-114.176415
9.333167	0.25	-114.184399
9.337333	0.25	-114.173904
9.341500	0.25	-114.180630
9.345667	0.25	-114.176336
9.349833	0.25	-114.181688
9.354000	0.25	-114.171739
9.358167	0.25	-114.185151
9.362333	0.25	-114.173275
9.366500	0.25	-114.175095
9.370667	0.25	-114.181552
9.374833	0.25	-114.184533
9.379000	0.25	-114.175294
9.383167	0.25	-114.173904
9.387333	0.25	-114.170606
9.391500	0.25	-114.178833
9.395667	0.25	-114.172948
9.399833	0.25	-114.174056
9.404000	0.25	-114.171305
9.408167	0.25	-114.176132
9.412333	0.25	-114.179064
9.416500	0.25	-114.176094
9.420667	0.25	-114.179928
9.424833	0.25	-114.174403
9.429000	0.25	-114.176681
9.433167	0.25	-114.163984
9.437333	0.25	-114.165848
9.441500	0.25	-114.175269
9.445667	0.25	-114.163300
9.449833	0.25	-114.170296
9.454000	0.25	-114.161843
9.458167	0.25	-114.165785
9.462333	0.25	-114.157824
9.466500	0.25	-114.161660
9.470667	0.25	-114.162415
9.474833	0.25	-114.156555
9.479000	0.25	-114.155907
9.483167	0.25	-114.131458
9.487333	0.25	-114.122937
9.491500	0.25	-114.127461
9.495667	0.25	-114.110186
9.499833	0.25	-114.093702
9.504000	0.25	-114.068213
9.508167	0.25	-114.040823
9.512333	0.25	-114.018508
9.516500	0.25	-113.977251
9.520667	0.25	-113.936522
9.524833	0.25	-113.892781
9.529000	0.25	-113.838825
9.533167	0.25	-113.765874
9.537333	0.25	-113.704595
9.541500	0.25	-113.622138
9.545667	0.25	-113.536021
9.549833	0.25	-113.439784
9.554000	0.25	-113.323493
9.558167	0.25	-113.224131
9.562333	0.25	-113.093403
9.566500	0.25	-112.969639
9.570667	0.25	-112.824667
9.574833	0.25	-112.674565
9.579000	0.25	-112.533380
9.583167	0.25	-112.370539
9.587333	0.25	-112.212008
9.591500	0.25	-112.065072
9.595667	0.25	-111.907608
9.599833	0.25	-111.756073
9.604000	0.25	-111.615339
9.608167	0.25	-111.471216
9.612333	0.25	-111.339013
9.616500	0.25	-111.220486
9.620667	0.25	-111.118500
9.624833	0.25	-111.043494
9.629000	0.25	-110.983673
9.633167	0.25	-110.924071
9.637333	0.25	-110.892443
9.641500	0.25	-110.885560
9.645667	0.25	-110.902524
9.649833	0.25	-110.938684
9.654000	0.25	-110.995260
9.658167	0.25	-111.073216
9.662333	0.25	-111.162746
9.666500	0.25	-111.263443
9.670667	0.25	-111.376728
9.674833	0.25	-111.504727
9.679000	0.25	-111.642922
9.683167	0.25	-111.790244
9.687333	0.25	-111.946850
9.691500	0.25	-112.100039
9.695667	0.25	-112.255240
9.699833	0.25	-112.409698
9.704000	0.25	-112.553873
9.708167	0.25	-112.708101
9.712333	0.25	-112.842306
9.716500	0.25	-112.972561
9.720667	0.25	-113.107253
9.724833	0.25	-113.216726
9.729000	0.25	-113.324408
9.733167	0.25	-113.423243
9.737333	0.25	-113.510116
9.741500	0.25	-113.594511
9.745667	0.25	-113.684168
9.749833	0.25	-113.746169
9.754000	0.25	-113.811466
9.758167	0.25	-113.850269
9.762333	0.25	-113.896269
9.766500	0.25	-113.935870
9.770667	0.25	-113.969849
9.774833	0.25	-114.005667
9.779000	0.25	-114.028841
9.783167	0.25	-114.054358
9.787333	0.25	-114.071226
9.791500	0.25	-114.083205
9.795667	0.25	-114.097133
9.799833	0.25	-114.119612
9.804000	0.25	-114.114717
9.808167	0.25	-114.135316
9.812333	0.25	-114.144933
9.816500	0.25	-114.151759
9.820667	0.25	-114.161786
9.824833	0.25	-114.164553
9.829000	0.25	-114.166204
9.833167	0.25	-114.169319
9.837333	0.25	-114.172567
9.841500	0.25	-114.168500
9.845667	0.25	-114.174364
9.849833	0.25	-114.170877
9.854000	0.25	-114.178859
9.858167	0.25	-114.184551
9.862333	0.25	-114.181190
9.866500	0.25	-114.190750
9.870667	0.25	-114.186654
9.874833	0.25	-114.193974
9.879000	0.25	-114.185010
9.883167	0.25	-114.184941
9.887333	0.25	-114.180580
9.891500	0.25	-114.194224
9.895667	0.25	-114.188258
9.899833	0.25	-114.197652
9.904000	0.25	-114.181975
9.908167	0.25	-114.191882
9.912333	0.25	-114.188700
9.916500	0.25	-114.174461
9.920667	0.25	-114.170985
9.924833	0.25	-114.170847
9.929000	0.25	-114.178518
9.933167	0.25	-114.175016
9.937333	0.25	-114.174063
9.941500	0.25	-114.162788
9.945667	0.25	-114.167061
9.949833	0.25	-114.147877
9.954000	0.25	-114.142162
9.958167	0.25	-114.143224
9.962333	0.25	-114.142799
9.966500	0.25	-114.141250
9.970667	0.25	-114.120724
9.974833	0.25	-114.115885
9.979000	0.25	-114.107048
9.983167	0.25	-114.085563
9.987333	0.25	-114.083526
9.991500	0.25	-114.059550
9.995667	0.25	-114.040236
9.999833	0.25	-114.026606
10.004000	0.25	-113.996679
10.008167	0.25	-113.971631
10.012333	0.25	-113.938783
10.016500	0.25	-113.906375
10.020667	0.25	-113.863569
10.024833	0.25	-113.821426
10.029000	0.25	-113.773595
10.033167	0.25	-113.724209
10.037333	0.25	-113.674103
10.041500	0.25	-113.613326
10.045667	0.25	-113.534641
10.049833	0.25	-113.482836
10.054000	0.25	-113.427175
10.058167	0.25	-113.376444
10.062333	0.25	-113.334046
10.066500	0.25	-113.290464
10.070667	0.25	-113.256306
10.074833	0.25	-113.222243
10.079000	0.25	-113.211356
10.083167	0.25	-113.208421
10.087333	0.25	-113.223324
10.091500	0.25	-113.246947
10.095667	0.25	-113.271564
10.099833	0.25	-113.308315
10.104000	0.25	-113.356612
10.108167	0.25	-113.396440
10.112333	0.25	-113.441417
10.116500	0.25	-113.508757
10.120667	0.25	-113.566179
10.124833	0.25	-113.611411
10.129000	0.25	-113.671363
10.133167	0.25	-113.719610
10.137333	0.25	-113.771721
10.141500	0.25	-113.819184
10.145667	0.25	-113.859112
10.149833	0.25	-113.905230
10.154000	0.25	-113.937180
10.158167	0.25	-113.963664
10.162333	0.25	-113.985780
10.166500	0.25	-114.018937
10.170667	0.25	-114.039552
10.174833	0.25	-114.054423
10.179000	0.25	-114.067713
10.183167	0.25	-114.085134
10.187333	0.25	-114.090316
10.191500	0.25	-114.104793
10.195667	0.25	-114.111337
10.199833	0.25	-114.113418
10.204000	0.25	-114.118804
10.208167	0.25	-114.125494
10.212333	0.25	-114.137352
10.216500	0.25	-114.133924
10.220667	0.25	-114.136019
10.224833	0.25	-114.139020
10.229000	0.25	-114.138085
10.233167	0.25	-114.141514
10.237333	0.25	-114.139020
10.241500	0.25	-114.131483
10.245667	0.25	-114.139000
10.249833	0.25	-114.132754
10.254000	0.25	-114.136141
10.258167	0.25	-114.139091
10.262333	0.25	-114.136992
10.266500	0.25	-114.139580
10.270667	0.25	-114.138163
10.274833	0.25	-114.141785
10.279000	0.25	-114.139609
10.283167	0.25	-114.142352
10.287333	0.25	-114.147640
10.291500	0.25	-114.137541
10.295667	0.25	-114.138405
10.299833	0.25	-114.143283
10.304000	0.25	-114.145191
10.308167	0.25	-114.137555
10.312333	0.25	-114.136098
10.316500	0.25	-114.135501
10.320667	0.25	-114.145033
10.324833	0.25	-114.143622
10.329000	0.25	-114.139700
10.333167	0.25	-114.137356
10.337333	0.25	-114.135262
10.341500	0.25	-114.129965
10.345667	0.25	-114.130657
10.349833	0.25	-114.120610
10.354000	0.25	-114.110282
10.358167	0.25	-114.118344
10.362333	0.25	-114.113340
10.366500	0.25	-114.114129
10.370667	0.25	-114.108203
10.374833	0.25	-114.109693
10.379000	0.25	-114.103360
10.383167	0.25	-114.107477
10.387333	0.25	-114.107472
10.391500	0.25	-114.104124
10.395667	0.25	-114.110571
10.399833	0.25	-114.111046
10.404000	0.25	-114.115103
10.408167	0.25	-114.119074
10.412333	0.25	-114.125330
10.416500	0.25	-114.114169
10.420667	0.25	-114.121138
10.424833	0.25	-114.126098
10.429000	0.25	-114.120105
10.433167	0.25	-114.121793
10.437333	0.25	-114.127730
10.441500	0.25	-114.125909
10.445667	0.25	-114.119184
10.449833	0.25	-114.115538
10.454000	0.25	-114.118157
10.458167	0.25	-114.110347
10.462333	0.25	-114.103903
10.466500	0.25	-114.096211
10.470667	0.25	-114.084019
10.474833	0.25	-114.076546
10.479000	0.25	-114.079334
10.483167	0.25	-114.081262
10.487333	0.25	-114.087993
10.491500	0.25	-114.081302
10.495667	0.25	-114.090165
10.499833	0.25	-114.086882
10.504000	0.25	-114.091714
10.508167	0.25	-114.102148
10.512333	0.25	-114.107031
10.516500	0.25	-114.099481
10.520667	0.25	-114.106286
10.524833	0.25	-114.113382
10.529000	0.25	-114.114905
10.533167	0.25	-114.115077
10.537333	0.25	-114.114744
10.541500	0.25	-114.115685
10.545667	0.25	-114.117184
10.549833	0.25	-114.122448
10.554000	0.25	-114.123104
10.558167	0.25	-114.121110
10.562333	0.25	-114.119018
10.566500	0.25	-114.123028
10.570667	0.25	-114.118481
10.574833	0.25	-114.110576
10.579000	0.25	-114.113297
10.583167	0.25	-114.115616
10.587333	0.25	-114.116676
10.591500	0.25	-114.115424
10.595667	0.25	-114.122382
10.599833	0.25	-114.107070
10.604000	0.25	-114.107015
10.608167	0.25	-114.100385
10.612333	0.25	-114.098259
10.616500	0.25	-114.107452
10.620667	0.25	-114.090187
10.624833	0.25	-114.084056
10.629000	0.25	-114.077882
10.633167	0.25	-114.073877
10.637333	0.25	-114.066458
10.641500	0.25	-114.058095
10.645667	0.25	-114.054571
10.649833	0.25	-114.031315
10.654000	0.25	-114.021756
10.658167	0.25	-114.007284
10.662333	0.25	-114.000682
10.666500	0.25	-113.981358
10.670667	0.25	-113.952841
10.674833	0.25	-113.927091
10.679000	0.25	-113.885903
10.683167	0.25	-113.849444
10.687333	0.25	-113.793118
10.691500	0.25	-113.742637
10.695667	0.25	-113.672944
10.699833	0.25	-113.588271
10.704000	0.25	-113.488651
10.708167	0.25	-113.374959
10.712333	0.25	-113.240179
10.716500	0.25	-113.084934
10.720667	0.25	-112.908286
10.724833	0.25	-112.694319
10.729000	0.25	-112.467144
10.733167	0.25	-112.219592
10.737333	0.25	-111.945464
10.741500	0.25	-111.657800
10.745667	0.25	-111.355320
10.749833	0.25	-111.036847
10.754000	0.25	-110.718796
10.758167	0.25	-110.399277
10.762333	0.25	-110.080240
10.766500	0.25	-109.799612
10.770667	0.25	-109.533245
10.774833	0.25	-109.313798
10.779000	0.25	-109.115651
10.783167	0.25	-108.969030
10.787333	0.25	-108.868665
10.791500	0.25	-108.815300
10.795667	0.25	-108.815877
10.799833	0.25	-108.860384
10.804000	0.25	-108.954967
10.808167	0.25	-109.088469
10.812333	0.25	-109.265314
10.816500	0.25	-109.478323
10.820667	0.25	-109.719197
10.824833	0.25	-109.960431
10.829000	0.25	-110.231847
10.833167	0.25	-110.517782
10.837333	0.25	-110.799501
10.841500	0.25	-111.068619
10.845667	0.25	-111.344962
10.849833	0.25	-111.602436
10.854000	0.25	-111.838949
10.858167	0.25	-112.082595
10.862333	0.25	-112.285343
10.866500	0.25	-112.474727
10.870667	0.25	-112.641246
10.874833	0.25	-112.801988
10.879000	0.25	-112.941956
10.883167	0.25	-113.058225
10.887333	0.25	-113.167467
10.891500	0.25	-113.255921
10.895667	0.25	-113.338655
10.899833	0.25	-113.407390
10.904000	0.25	-113.466972
10.908167	0.25	-113.525412
10.912333	0.25	-113.553670
10.916500	0.25	-113.590826
10.920667	0.25	-113.624412
10.924833	0.25	-113.654934
10.929000	0.25	-113.689252
10.933167	0.25	-113.700357
10.937333	0.25	-113.714467
10.941500	0.25	-113.734656
10.945667	0.25	-113.739533
10.949833	0.25	-113.763715
10.954000	0.25	-113.773547
10.958167	0.25	-113.789701
10.962333	0.25	-113.794564
10.966500	0.25	-113.804431
10.970667	0.25	-113.812826
10.974833	0.25	-113.818126
10.979000	0.25	-113.819814
10.983167	0.25	-113.820591
10.987333	0.25	-113.807497
10.991500	0.25	-113.799544
10.995667	0.25	-113.771513
10.999833	0.25	-113.717546
11.004000	0.25	-113.644613
11.008167	0.25	-113.542307
11.012333	0.25	-113.432902
11.016500	0.25	-113.282637
11.020667	0.25	-113.123581
11.024833	0.25	-112.960369
11.029000	0.25	-112.807583
11.033167	0.25	-112.678625
11.037333	0.25	-112.574807
11.041500	0.25	-112.500529
11.045667	0.25	-112.459450
11.049833	0.25	-112.461480
11.054000	0.25	-112.495499
11.058167	0.25	-112.564364
11.062333	0.25	-112.636572
11.066500	0.25	-112.740342
11.070667	0.25	-112.857202
11.074833	0.25	-112.960596
11.079000	0.25	-113.070046
11.083167	0.25	-113.183021
11.087333	0.25	-113.285510
11.091500	0.25	-113.380938
11.095667	0.25	-113.470876
11.099833	0.25	-113.543387
11.104000	0.25	-113.614908
11.108167	0.25	-113.675454
11.112333	0.25	-113.728528
11.116500	0.25	-113.769272
11.120667	0.25	-113.812927
11.124833	0.25	-113.848178
11.129000	0.25	-113.874705
11.133167	0.25	-113.899649
11.137333	0.25	-113.932778
11.141500	0.25	-113.940185
11.145667	0.25	-113.952503
11.149833	0.25	-113.970662
11.154000	0.25	-113.978140
11.158167	0.25	-113.988740
11.162333	0.25	-114.001611
11.166500	0.25	-113.998851
11.170667	0.25	-114.009475
11.174833	0.25	-114.025737
11.179000	0.25	-114.027432
11.183167	0.25	-114.023194
11.187333	0.25	-114.021387
11.191500	0.25	-114.016499
11.195667	0.25	-114.026803
11.199833	0.25	-114.030751
11.204000	0.25	-114.024969
11.208167	0.25	-114.017844
11.212333	0.25	-114.035209
11.216500	0.25	-114.037187
11.220667	0.25	-114.035401
11.224833	0.25	-114.035620
11.229000	0.25	-114.038207
11.233167	0.25	-114.044153
11.237333	0.25	-114.043091
11.241500	0.25	-114.049614
11.245667	0.25	-114.059110
11.249833	0.25	-114.060622
11.254000	0.25	-114.056150
11.258167	0.25	-114.051984
11.262333	0.25	-114.058318
11.266500	0.25	-114.058505
11.270667	0.25	-114.067580
11.274833	0.25	-114.057801
11.279000	0.25	-114.058257
11.283167	0.25	-114.061294
11.287333	0.25	-114.057436
11.291500	0.25	-114.053954
11.295667	0.25	-114.057019
11.299833	0.25	-114.053740
11.304000	0.25	-114.057699
11.308167	0.25	-114.057790
11.312333	0.25	-114.056382
11.316500	0.25	-114.058802
11.320667	0.25	-114.054922
11.324833	0.25	-114.043046
11.329000	0.25	-114.046119
11.333167	0.25	-114.047722
11.337333	0.25	-114.043198
