File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/976.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_60
Injection Number	59
Position	RE10
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	06:05:17
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-112.861663
Signal Max.	16.489558
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
9.029000	0.25	-112.096396
9.033167	0.25	-112.093574
9.037333	0.25	-112.100787
9.041500	0.25	-112.102559
9.045667	0.25	-112.108379
9.049833	0.25	-112.106892
9.054000	0.25	-112.101088
9.058167	0.25	-112.105515
9.062333	0.25	-112.105882
9.066500	0.25	-112.108339
9.070667	0.25	-112.102904
9.074833	0.25	-112.104777
9.079000	0.25	-112.109912
9.083167	0.25	-112.105372
9.087333	0.25	-112.111546
9.091500	0.25	-112.111944
9.095667	0.25	-112.116831
9.099833	0.25	-112.117019
9.104000	0.25	-112.124821
9.108167	0.25	-112.112930
9.112333	0.25	-112.116543
9.116500	0.25	-112.124904
9.120667	0.25	-112.119536
9.124833	0.25	-112.114388
9.129000	0.25	-112.120469
9.133167	0.25	-112.118629
9.137333	0.25	-112.123162
9.141500	0.25	-112.121621
9.145667	0.25	-112.123153
9.149833	0.25	-112.124435
9.154000	0.25	-112.122970
9.158167	0.25	-112.128652
9.162333	0.25	-112.119535
9.166500	0.25	-112.128886
9.170667	0.25	-112.125534
9.174833	0.25	-112.129216
9.179000	0.25	-112.130726
9.183167	0.25	-112.122612
9.187333	0.25	-112.135053
9.191500	0.25	-112.133354
9.195667	0.25	-112.138122
9.199833	0.25	-112.134770
9.204000	0.25	-112.144720
9.208167	0.25	-112.135245
9.212333	0.25	-112.136834
9.216500	0.25	-112.142395
9.220667	0.25	-112.138456
9.224833	0.25	-112.136074
9.229000	0.25	-112.147234
9.233167	0.25	-112.145700
9.237333	0.25	-112.149135
9.241500	0.25	-112.146280
9.245667	0.25	-112.154799
9.249833	0.25	-112.164917
9.254000	0.25	-112.155949
9.258167	0.25	-112.152894
9.262333	0.25	-112.163373
9.266500	0.25	-112.161202
9.270667	0.25	-112.159171
9.274833	0.25	-112.156397
9.279000	0.25	-112.162362
9.283167	0.25	-112.163176
9.287333	0.25	-112.164146
9.291500	0.25	-112.172884
9.295667	0.25	-112.174687
9.299833	0.25	-112.172444
9.304000	0.25	-112.170631
9.308167	0.25	-112.169769
9.312333	0.25	-112.170634
9.316500	0.25	-112.167539
9.320667	0.25	-112.181791
9.324833	0.25	-112.171468
9.329000	0.25	-112.171406
9.333167	0.25	-112.174474
9.337333	0.25	-112.173665
9.341500	0.25	-112.180382
9.345667	0.25	-112.170573
9.349833	0.25	-112.163144
9.354000	0.25	-112.168012
9.358167	0.25	-112.168488
9.362333	0.25	-112.173174
9.366500	0.25	-112.177615
9.370667	0.25	-112.167344
9.374833	0.25	-112.174434
9.379000	0.25	-112.173566
9.383167	0.25	-112.174740
9.387333	0.25	-112.167025
9.391500	0.25	-112.169216
9.395667	0.25	-112.167071
9.399833	0.25	-112.167572
9.404000	0.25	-112.171588
9.408167	0.25	-112.166355
9.412333	0.25	-112.172812
9.416500	0.25	-112.172523
9.420667	0.25	-112.171327
9.424833	0.25	-112.164174
9.429000	0.25	-112.171436
9.433167	0.25	-112.166948
9.437333	0.25	-112.169865
9.441500	0.25	-112.165713
9.445667	0.25	-112.164295
9.449833	0.25	-112.163281
9.454000	0.25	-112.165928
9.458167	0.25	-112.159017
9.462333	0.25	-112.150904
9.466500	0.25	-112.150180
9.470667	0.25	-112.140331
9.474833	0.25	-112.143727
9.479000	0.25	-112.131069
9.483167	0.25	-112.117780
9.487333	0.25	-112.113602
9.491500	0.25	-112.092955
9.495667	0.25	-112.075423
9.499833	0.25	-112.056822
9.504000	0.25	-112.038267
9.508167	0.25	-112.001653
9.512333	0.25	-111.963915
9.516500	0.25	-111.935700
9.520667	0.25	-111.890721
9.524833	0.25	-111.832017
9.529000	0.25	-111.782328
9.533167	0.25	-111.715028
9.537333	0.25	-111.653923
9.541500	0.25	-111.573037
9.545667	0.25	-111.482999
9.549833	0.25	-111.391807
9.554000	0.25	-111.296151
9.558167	0.25	-111.192923
9.562333	0.25	-111.087937
9.566500	0.25	-110.969964
9.570667	0.25	-110.854754
9.574833	0.25	-110.727389
9.579000	0.25	-110.604539
9.583167	0.25	-110.476822
9.587333	0.25	-110.356186
9.591500	0.25	-110.240288
9.595667	0.25	-110.118246
9.599833	0.25	-110.005876
9.604000	0.25	-109.894493
9.608167	0.25	-109.800663
9.612333	0.25	-109.714819
9.616500	0.25	-109.626001
9.620667	0.25	-109.567961
9.624833	0.25	-109.519534
9.629000	0.25	-109.480008
9.633167	0.25	-109.458326
9.637333	0.25	-109.453824
9.641500	0.25	-109.459946
9.645667	0.25	-109.480460
9.649833	0.25	-109.522314
9.654000	0.25	-109.574866
9.658167	0.25	-109.638346
9.662333	0.25	-109.720399
9.666500	0.25	-109.813701
9.670667	0.25	-109.915479
9.674833	0.25	-110.017783
9.679000	0.25	-110.130882
9.683167	0.25	-110.248633
9.687333	0.25	-110.368634
9.691500	0.25	-110.497778
9.695667	0.25	-110.618495
9.699833	0.25	-110.742178
9.704000	0.25	-110.862670
9.708167	0.25	-110.974126
9.712333	0.25	-111.081455
9.716500	0.25	-111.186522
9.720667	0.25	-111.298008
9.724833	0.25	-111.393659
9.729000	0.25	-111.479849
9.733167	0.25	-111.558369
9.737333	0.25	-111.628459
9.741500	0.25	-111.697064
9.745667	0.25	-111.753621
9.749833	0.25	-111.809228
9.754000	0.25	-111.872810
9.758167	0.25	-111.896584
9.762333	0.25	-111.942672
9.766500	0.25	-111.971445
9.770667	0.25	-111.999623
9.774833	0.25	-112.026593
9.779000	0.25	-112.047283
9.783167	0.25	-112.065150
9.787333	0.25	-112.086051
9.791500	0.25	-112.103294
9.795667	0.25	-112.108721
9.799833	0.25	-112.126771
9.804000	0.25	-112.116885
9.808167	0.25	-112.136062
9.812333	0.25	-112.143543
9.816500	0.25	-112.142578
9.820667	0.25	-112.165841
9.824833	0.25	-112.158159
9.829000	0.25	-112.162875
9.833167	0.25	-112.164807
9.837333	0.25	-112.174555
9.841500	0.25	-112.169158
9.845667	0.25	-112.171250
9.849833	0.25	-112.172947
9.854000	0.25	-112.176833
9.858167	0.25	-112.176837
9.862333	0.25	-112.172057
9.866500	0.25	-112.187586
9.870667	0.25	-112.185708
9.874833	0.25	-112.187435
9.879000	0.25	-112.187711
9.883167	0.25	-112.183340
9.887333	0.25	-112.186505
9.891500	0.25	-112.185608
9.895667	0.25	-112.177346
9.899833	0.25	-112.186360
9.904000	0.25	-112.190084
9.908167	0.25	-112.174299
9.912333	0.25	-112.181497
9.916500	0.25	-112.173222
9.920667	0.25	-112.168852
9.924833	0.25	-112.167295
9.929000	0.25	-112.168146
9.933167	0.25	-112.150097
9.937333	0.25	-112.151550
9.941500	0.25	-112.152732
9.945667	0.25	-112.143024
9.949833	0.25	-112.136499
9.954000	0.25	-112.125549
9.958167	0.25	-112.123587
9.962333	0.25	-112.106902
9.966500	0.25	-112.100120
9.970667	0.25	-112.081686
9.974833	0.25	-112.066039
9.979000	0.25	-112.052273
9.983167	0.25	-112.037184
9.987333	0.25	-112.012722
9.991500	0.25	-111.985024
9.995667	0.25	-111.960833
9.999833	0.25	-111.925255
10.004000	0.25	-111.874529
10.008167	0.25	-111.835795
10.012333	0.25	-111.785012
10.016500	0.25	-111.734699
10.020667	0.25	-111.673978
10.024833	0.25	-111.605224
10.029000	0.25	-111.547609
10.033167	0.25	-111.469860
10.037333	0.25	-111.404750
10.041500	0.25	-111.338176
10.045667	0.25	-111.267988
10.049833	0.25	-111.209064
10.054000	0.25	-111.148950
10.058167	0.25	-111.101906
10.062333	0.25	-111.059156
10.066500	0.25	-111.032129
10.070667	0.25	-110.998879
10.074833	0.25	-110.997667
10.079000	0.25	-110.996260
10.083167	0.25	-111.013929
10.087333	0.25	-111.049165
10.091500	0.25	-111.075731
10.095667	0.25	-111.129296
10.099833	0.25	-111.182349
10.104000	0.25	-111.240230
10.108167	0.25	-111.312005
10.112333	0.25	-111.381329
10.116500	0.25	-111.451092
10.120667	0.25	-111.523105
10.124833	0.25	-111.582154
10.129000	0.25	-111.648245
10.133167	0.25	-111.695441
10.137333	0.25	-111.760026
10.141500	0.25	-111.802450
10.145667	0.25	-111.864457
10.149833	0.25	-111.903738
10.154000	0.25	-111.937035
10.158167	0.25	-111.968102
10.162333	0.25	-111.989509
10.166500	0.25	-112.017380
10.170667	0.25	-112.043900
10.174833	0.25	-112.062097
10.179000	0.25	-112.072749
10.183167	0.25	-112.081249
10.187333	0.25	-112.101184
10.191500	0.25	-112.107624
10.195667	0.25	-112.109415
10.199833	0.25	-112.112399
10.204000	0.25	-112.122702
10.208167	0.25	-112.127081
10.212333	0.25	-112.127801
10.216500	0.25	-112.130119
10.220667	0.25	-112.132024
10.224833	0.25	-112.135775
10.229000	0.25	-112.133802
10.233167	0.25	-112.134093
10.237333	0.25	-112.128928
10.241500	0.25	-112.130309
10.245667	0.25	-112.138956
10.249833	0.25	-112.138138
10.254000	0.25	-112.141467
10.258167	0.25	-112.134232
10.262333	0.25	-112.137928
10.266500	0.25	-112.144048
10.270667	0.25	-112.130573
10.274833	0.25	-112.141891
10.279000	0.25	-112.143550
10.283167	0.25	-112.144000
10.287333	0.25	-112.142542
10.291500	0.25	-112.141145
10.295667	0.25	-112.144575
10.299833	0.25	-112.141711
10.304000	0.25	-112.138304
10.308167	0.25	-112.142668
10.312333	0.25	-112.144243
10.316500	0.25	-112.140304
10.320667	0.25	-112.131984
10.324833	0.25	-112.125973
10.329000	0.25	-112.129855
10.333167	0.25	-112.131823
10.337333	0.25	-112.126736
10.341500	0.25	-112.123632
10.345667	0.25	-112.118467
10.349833	0.25	-112.112735
10.354000	0.25	-112.113738
10.358167	0.25	-112.106257
10.362333	0.25	-112.108486
10.366500	0.25	-112.101211
10.370667	0.25	-112.097269
10.374833	0.25	-112.099578
10.379000	0.25	-112.095760
10.383167	0.25	-112.102408
10.387333	0.25	-112.100830
10.391500	0.25	-112.097619
10.395667	0.25	-112.101781
10.399833	0.25	-112.092973
10.404000	0.25	-112.096316
10.408167	0.25	-112.100510
10.412333	0.25	-112.107058
10.416500	0.25	-112.101709
10.420667	0.25	-112.106076
10.424833	0.25	-112.098336
10.429000	0.25	-112.098204
10.433167	0.25	-112.092806
10.437333	0.25	-112.082970
10.441500	0.25	-112.074960
10.445667	0.25	-112.060996
10.449833	0.25	-112.048389
10.454000	0.25	-112.035933
10.458167	0.25	-112.031328
10.462333	0.25	-112.025257
10.466500	0.25	-112.010436
10.470667	0.25	-112.011171
10.474833	0.25	-112.004477
10.479000	0.25	-112.001819
10.483167	0.25	-112.003133
10.487333	0.25	-112.005752
10.491500	0.25	-112.012743
10.495667	0.25	-112.023939
10.499833	0.25	-112.027992
10.504000	0.25	-112.036232
10.508167	0.25	-112.054353
10.512333	0.25	-112.058442
10.516500	0.25	-112.066627
10.520667	0.25	-112.078693
10.524833	0.25	-112.077844
10.529000	0.25	-112.087248
10.533167	0.25	-112.088847
10.537333	0.25	-112.105891
10.541500	0.25	-112.111188
10.545667	0.25	-112.107440
10.549833	0.25	-112.106425
10.554000	0.25	-112.106471
10.558167	0.25	-112.109123
10.562333	0.25	-112.105818
10.566500	0.25	-112.102799
10.570667	0.25	-112.100753
10.574833	0.25	-112.105744
10.579000	0.25	-112.106484
10.583167	0.25	-112.105648
10.587333	0.25	-112.103984
10.591500	0.25	-112.105716
10.595667	0.25	-112.108195
10.599833	0.25	-112.093213
10.604000	0.25	-112.098696
10.608167	0.25	-112.094521
10.612333	0.25	-112.085729
10.616500	0.25	-112.084844
10.620667	0.25	-112.071465
10.624833	0.25	-112.074394
10.629000	0.25	-112.074270
10.633167	0.25	-112.059955
10.637333	0.25	-112.062968
10.641500	0.25	-112.051009
10.645667	0.25	-112.036638
10.649833	0.25	-112.028772
10.654000	0.25	-112.013874
10.658167	0.25	-112.005558
10.662333	0.25	-111.987551
10.666500	0.25	-111.960028
10.670667	0.25	-111.933150
10.674833	0.25	-111.894655
10.679000	0.25	-111.840763
10.683167	0.25	-111.790400
10.687333	0.25	-111.729906
10.691500	0.25	-111.641737
10.695667	0.25	-111.540243
10.699833	0.25	-111.427148
10.704000	0.25	-111.274285
10.708167	0.25	-111.103661
10.712333	0.25	-110.932548
10.716500	0.25	-110.714283
10.720667	0.25	-110.481301
10.724833	0.25	-110.228677
10.729000	0.25	-109.949744
10.733167	0.25	-109.661624
10.737333	0.25	-109.359210
10.741500	0.25	-109.044957
10.745667	0.25	-108.720723
10.749833	0.25	-108.395504
10.754000	0.25	-108.092944
10.758167	0.25	-107.783683
10.762333	0.25	-107.526100
10.766500	0.25	-107.282708
10.770667	0.25	-107.058574
10.774833	0.25	-106.890806
10.779000	0.25	-106.767565
10.783167	0.25	-106.685391
10.787333	0.25	-106.644604
10.791500	0.25	-106.660171
10.795667	0.25	-106.724810
10.799833	0.25	-106.820890
10.804000	0.25	-106.967976
10.808167	0.25	-107.147049
10.812333	0.25	-107.358183
10.816500	0.25	-107.609763
10.820667	0.25	-107.863841
10.824833	0.25	-108.129083
10.829000	0.25	-108.417261
10.833167	0.25	-108.682636
10.837333	0.25	-108.961315
10.841500	0.25	-109.223847
10.845667	0.25	-109.492496
10.849833	0.25	-109.735688
10.854000	0.25	-109.975628
10.858167	0.25	-110.182971
10.862333	0.25	-110.381454
10.866500	0.25	-110.555267
10.870667	0.25	-110.718469
10.874833	0.25	-110.862483
10.879000	0.25	-110.991624
10.883167	0.25	-111.112199
10.887333	0.25	-111.202948
10.891500	0.25	-111.287185
10.895667	0.25	-111.359401
10.899833	0.25	-111.415041
10.904000	0.25	-111.480897
10.908167	0.25	-111.522121
10.912333	0.25	-111.557671
10.916500	0.25	-111.604161
10.920667	0.25	-111.623424
10.924833	0.25	-111.646796
10.929000	0.25	-111.673457
10.933167	0.25	-111.699173
10.937333	0.25	-111.708253
10.941500	0.25	-111.727467
10.945667	0.25	-111.739410
10.949833	0.25	-111.755296
10.954000	0.25	-111.772690
10.958167	0.25	-111.781989
10.962333	0.25	-111.791199
10.966500	0.25	-111.800468
10.970667	0.25	-111.805226
10.974833	0.25	-111.797600
10.979000	0.25	-111.788719
10.983167	0.25	-111.777635
10.987333	0.25	-111.743773
10.991500	0.25	-111.680759
10.995667	0.25	-111.613552
10.999833	0.25	-111.509182
11.004000	0.25	-111.381041
11.008167	0.25	-111.242822
11.012333	0.25	-111.070306
11.016500	0.25	-110.916106
11.020667	0.25	-110.766358
11.024833	0.25	-110.640829
11.029000	0.25	-110.526277
11.033167	0.25	-110.451886
11.037333	0.25	-110.410100
11.041500	0.25	-110.408333
11.045667	0.25	-110.442796
11.049833	0.25	-110.506782
11.054000	0.25	-110.587160
11.058167	0.25	-110.692146
11.062333	0.25	-110.795178
11.066500	0.25	-110.902439
11.070667	0.25	-111.023895
11.074833	0.25	-111.134229
11.079000	0.25	-111.240567
11.083167	0.25	-111.344195
11.087333	0.25	-111.421980
11.091500	0.25	-111.505313
11.095667	0.25	-111.579523
11.099833	0.25	-111.639777
11.104000	0.25	-111.694534
11.108167	0.25	-111.745211
11.112333	0.25	-111.793208
11.116500	0.25	-111.824873
11.120667	0.25	-111.853203
11.124833	0.25	-111.874525
11.129000	0.25	-111.899793
11.133167	0.25	-111.924051
11.137333	0.25	-111.944542
11.141500	0.25	-111.955164
11.145667	0.25	-111.960679
11.149833	0.25	-111.972099
11.154000	0.25	-111.983959
11.158167	0.25	-111.995343
11.162333	0.25	-111.998802
11.166500	0.25	-112.005272
11.170667	0.25	-112.014252
11.174833	0.25	-112.014113
11.179000	0.25	-112.025964
11.183167	0.25	-112.032894
11.187333	0.25	-112.022948
11.191500	0.25	-112.033313
11.195667	0.25	-112.036432
11.199833	0.25	-112.040816
11.204000	0.25	-112.041285
11.208167	0.25	-112.041338
11.212333	0.25	-112.049048
11.216500	0.25	-112.045276
11.220667	0.25	-112.052798
11.224833	0.25	-112.043379
11.229000	0.25	-112.059247
11.233167	0.25	-112.052950
11.237333	0.25	-112.056573
11.241500	0.25	-112.052082
11.245667	0.25	-112.063074
11.249833	0.25	-112.046452
11.254000	0.25	-112.058709
11.258167	0.25	-112.059968
11.262333	0.25	-112.061153
11.266500	0.25	-112.055259
11.270667	0.25	-112.059055
11.274833	0.25	-112.056628
11.279000	0.25	-112.054913
11.283167	0.25	-112.058681
11.287333	0.25	-112.057884
11.291500	0.25	-112.064059
11.295667	0.25	-112.056514
11.299833	0.25	-112.056696
11.304000	0.25	-112.049924
11.308167	0.25	-112.045465
11.312333	0.25	-112.043723
11.316500	0.25	-112.043013
11.320667	0.25	-112.034928
11.324833	0.25	-112.035467
11.329000	0.25	-112.037222
11.333167	0.25	-112.039377
11.337333	0.25	-112.036514
11.341500	0.25	-112.028142
11.345667	0.25	-112.033746
11.349833	0.25	-112.042260
11.354000	0.25	-112.039795
11.358167	0.25	-112.034971
11.362333	0.25	-112.041542
11.366500	0.25	-112.033487
11.370667	0.25	-112.040099
11.374833	0.25	-112.035960
11.379000	0.25	-112.034901
11.383167	0.25	-112.042162
11.387333	0.25	-112.033550
11.391500	0.25	-112.039238
11.395667	0.25	-112.047141
11.399833	0.25	-112.039253
11.404000	0.25	-112.048707
11.408167	0.25	-112.043146
11.412333	0.25	-112.046292
11.416500	0.25	-112.046102
11.420667	0.25	-112.047704
11.424833	0.25	-112.050279
11.429000	0.25	-112.044424
11.433167	0.25	-112.030966
11.437333	0.25	-112.036416
11.441500	0.25	-112.036712
11.445667	0.25	-112.026913
11.449833	0.25	-112.031561
11.454000	0.25	-112.011646
11.458167	0.25	-112.003953
11.462333	0.25	-111.984280
11.466500	0.25	-111.966333
11.470667	0.25	-111.911994
11.474833	0.25	-111.880423
11.479000	0.25	-111.821896
11.483167	0.25	-111.748845
11.487333	0.25	-111.662566
11.491500	0.25	-111.549887
11.495667	0.25	-111.420558
11.499833	0.25	-111.276673
11.504000	0.25	-111.117354
11.508167	0.25	-110.943574
11.512333	0.25	-110.743423
11.516500	0.25	-110.539932
11.520667	0.25	-110.336297
11.524833	0.25	-110.142128
11.529000	0.25	-109.950350
11.533167	0.25	-109.771700
11.537333	0.25	-109.615829
11.541500	0.25	-109.491856
11.545667	0.25	-109.393159
11.549833	0.25	-109.331654
11.554000	0.25	-109.313107
11.558167	0.25	-109.321881
11.562333	0.25	-109.361800
11.566500	0.25	-109.456060
11.570667	0.25	-109.560319
11.574833	0.25	-109.692414
11.579000	0.25	-109.836167
11.583167	0.25	-110.002641
11.587333	0.25	-110.169797
11.591500	0.25	-110.335078
11.595667	0.25	-110.507003
11.599833	0.25	-110.679045
11.604000	0.25	-110.833149
11.608167	0.25	-110.978174
11.612333	0.25	-111.117422
11.616500	0.25	-111.234643
11.620667	0.25	-111.341968
11.624833	0.25	-111.443243
11.629000	0.25	-111.522955
11.633167	0.25	-111.582739
11.637333	0.25	-111.623889
11.641500	0.25	-111.656753
11.645667	0.25	-111.674888
11.649833	0.25	-111.671537
11.654000	0.25	-111.658645
11.658167	0.25	-111.631854
11.662333	0.25	-111.595163
11.666500	0.25	-111.540255
11.670667	0.25	-111.472122
11.674833	0.25	-111.404162
11.679000	0.25	-111.315974
11.683167	0.25	-111.224452
11.687333	0.25	-111.130692
11.691500	0.25	-111.047070
11.695667	0.25	-110.951567
11.699833	0.25	-110.867585
11.704000	0.25	-110.792361
11.708167	0.25	-110.733818
11.712333	0.25	-110.690357
11.716500	0.25	-110.660433
11.720667	0.25	-110.643579
11.724833	0.25	-110.648688
11.729000	0.25	-110.671113
11.733167	0.25	-110.716826
11.737333	0.25	-110.755214
11.741500	0.25	-110.818419
11.745667	0.25	-110.897273
11.749833	0.25	-110.979296
11.754000	0.25	-111.062965
11.758167	0.25	-111.159681
11.762333	0.25	-111.245696
11.766500	0.25	-111.320953
11.770667	0.25	-111.408398
11.774833	0.25	-111.474671
11.779000	0.25	-111.553165
11.783167	0.25	-111.616039
11.787333	0.25	-111.669484
11.791500	0.25	-111.710271
11.795667	0.25	-111.755396
11.799833	0.25	-111.800272
11.804000	0.25	-111.828963
11.808167	0.25	-111.859941
11.812333	0.25	-111.872002
11.816500	0.25	-111.890752
11.820667	0.25	-111.914371
11.824833	0.25	-111.924891
11.829000	0.25	-111.936355
11.833167	0.25	-111.938223
11.837333	0.25	-111.943339
11.841500	0.25	-111.945243
11.845667	0.25	-111.951399
11.849833	0.25	-111.951570
11.854000	0.25	-111.956062
11.858167	0.25	-111.962075
11.862333	0.25	-111.957124
11.866500	0.25	-111.954197
11.870667	0.25	-111.956299
11.874833	0.25	-111.957282
11.879000	0.25	-111.970068
11.883167	0.25	-111.966412
11.887333	0.25	-111.956540
11.891500	0.25	-111.965250
11.895667	0.25	-111.962053
11.899833	0.25	-111.967198
11.904000	0.25	-111.964522
11.908167	0.25	-111.965359
11.912333	0.25	-111.966724
11.916500	0.25	-111.973825
11.920667	0.25	-111.975718
11.924833	0.25	-111.974580
11.929000	0.25	-111.973427
11.933167	0.25	-111.976149
11.937333	0.25	-111.973054
11.941500	0.25	-111.980600
11.945667	0.25	-111.976469
11.949833	0.25	-111.979034
11.954000	0.25	-111.976088
11.958167	0.25	-111.981310
11.962333	0.25	-111.983699
11.966500	0.25	-111.978717
11.970667	0.25	-111.988309
11.974833	0.25	-111.988751
11.979000	0.25	-111.983474
11.983167	0.25	-111.991556
11.987333	0.25	-111.997184
11.991500	0.25	-111.989286
11.995667	0.25	-111.987345
11.999833	0.25	-111.982003
12.004000	0.25	-111.971314
12.008167	0.25	-111.969810
12.012333	0.25	-111.961503
12.016500	0.25	-111.943065
12.020667	0.25	-111.914853
12.024833	0.25	-111.889347
12.029000	0.25	-111.852849
12.033167	0.25	-111.828818
12.037333	0.25	-111.793159
12.041500	0.25	-111.770965
12.045667	0.25	-111.757847
12.049833	0.25	-111.754981
12.054000	0.25	-111.757784
12.058167	0.25	-111.768409
12.062333	0.25	-111.778495
12.066500	0.25	-111.788477
12.070667	0.25	-111.801693
12.074833	0.25	-111.818012
12.079000	0.25	-111.842408
12.083167	0.25	-111.854863
12.087333	0.25	-111.860930
12.091500	0.25	-111.885095
12.095667	0.25	-111.896376
12.099833	0.25	-111.901234
12.104000	0.25	-111.929546
12.108167	0.25	-111.940946
12.112333	0.25	-111.947230
12.116500	0.25	-111.954552
12.120667	0.25	-111.955990
12.124833	0.25	-111.969596
12.129000	0.25	-111.967447
12.133167	0.25	-111.973661
12.137333	0.25	-111.978340
12.141500	0.25	-111.975494
12.145667	0.25	-111.984921
12.149833	0.25	-111.981828
12.154000	0.25	-111.980292
12.158167	0.25	-111.975411
12.162333	0.25	-111.966358
12.166500	0.25	-111.967079
12.170667	0.25	-111.964606
12.174833	0.25	-111.956973
12.179000	0.25	-111.961630
12.183167	0.25	-111.962832
12.187333	0.25	-111.945034
12.191500	0.25	-111.946421
12.195667	0.25	-111.933611
12.199833	0.25	-111.938646
12.204000	0.25	-111.936621
12.208167	0.25	-111.937332
12.212333	0.25	-111.924622
12.216500	0.25	-111.922825
12.220667	0.25	-111.915030
12.224833	0.25	-111.911395
12.229000	0.25	-111.909535
12.233167	0.25	-111.918450
12.237333	0.25	-111.911185
12.241500	0.25	-111.899654
12.245667	0.25	-111.900818
12.249833	0.25	-111.899503
12.254000	0.25	-111.888872
12.258167	0.25	-111.891510
12.262333	0.25	-111.884372
12.266500	0.25	-111.870976
12.270667	0.25	-111.857524
12.274833	0.25	-111.841590
12.279000	0.25	-111.816804
12.283167	0.25	-111.760381
12.287333	0.25	-111.686333
12.291500	0.25	-111.572267
12.295667	0.25	-111.422191
12.299833	0.25	-111.215598
12.304000	0.25	-110.964358
12.308167	0.25	-110.667673
12.312333	0.25	-110.313851
12.316500	0.25	-109.903327
12.320667	0.25	-109.464407
12.324833	0.25	-108.981975
12.329000	0.25	-108.508036
12.333167	0.25	-108.057669
12.337333	0.25	-107.636273
12.341500	0.25	-107.288398
12.345667	0.25	-107.022938
12.349833	0.25	-106.864206
12.354000	0.25	-106.781282
12.358167	0.25	-106.815116
12.362333	0.25	-106.932878
12.366500	0.25	-107.140575
12.370667	0.25	-107.420588
12.374833	0.25	-107.750595
12.379000	0.25	-108.102281
12.383167	0.25	-108.480574
12.387333	0.25	-108.863833
12.391500	0.25	-109.230238
12.395667	0.25	-109.570392
12.399833	0.25	-109.895746
12.404000	0.25	-110.186382
12.408167	0.25	-110.443140
12.412333	0.25	-110.657063
12.416500	0.25	-110.853698
12.420667	0.25	-111.016225
12.424833	0.25	-111.151692
12.429000	0.25	-111.262389
12.433167	0.25	-111.371705
12.437333	0.25	-111.448040
12.441500	0.25	-111.509227
12.445667	0.25	-111.553042
12.449833	0.25	-111.590997
12.454000	0.25	-111.632946
12.458167	0.25	-111.662996
12.462333	0.25	-111.680097
12.466500	0.25	-111.697458
12.470667	0.25	-111.705840
12.474833	0.25	-111.708093
12.479000	0.25	-111.711158
12.483167	0.25	-111.702313
12.487333	0.25	-111.686224
12.491500	0.25	-111.668843
12.495667	0.25	-111.625468
12.499833	0.25	-111.589698
12.504000	0.25	-111.547811
12.508167	0.25	-111.486367
12.512333	0.25	-111.420610
12.516500	0.25	-111.357378
12.520667	0.25	-111.275661
12.524833	0.25	-111.208315
12.529000	0.25	-111.153614
12.533167	0.25	-111.091635
12.537333	0.25	-111.056237
12.541500	0.25	-111.031796
12.545667	0.25	-111.024008
12.549833	0.25	-111.038603
12.554000	0.25	-111.054221
12.558167	0.25	-111.087862
12.562333	0.25	-111.129311
12.566500	0.25	-111.192842
12.570667	0.25	-111.250751
12.574833	0.25	-111.302473
12.579000	0.25	-111.365907
12.583167	0.25	-111.411511
12.587333	0.25	-111.464147
12.591500	0.25	-111.497236
12.595667	0.25	-111.519534
12.599833	0.25	-111.535228
12.604000	0.25	-111.561952
12.608167	0.25	-111.581180
12.612333	0.25	-111.586929
12.616500	0.25	-111.595098
12.620667	0.25	-111.613226
12.624833	0.25	-111.629792
12.629000	0.25	-111.637907
12.633167	0.25	-111.653169
12.637333	0.25	-111.668954
12.641500	0.25	-111.684596
12.645667	0.25	-111.692474
12.649833	0.25	-111.706631
12.654000	0.25	-111.725032
12.658167	0.25	-111.736154
12.662333	0.25	-111.745823
12.666500	0.25	-111.757150
12.670667	0.25	-111.772224
12.674833	0.25	-111.778942
12.679000	0.25	-111.781369
12.683167	0.25	-111.790766
12.687333	0.25	-111.801619
12.691500	0.25	-111.811226
12.695667	0.25	-111.810019
12.699833	0.25	-111.822095
12.704000	0.25	-111.828561
12.708167	0.25	-111.833253
12.712333	0.25	-111.843368
12.716500	0.25	-111.840877
12.720667	0.25	-111.848229
12.724833	0.25	-111.845118
12.729000	0.25	-111.858034
12.733167	0.25	-111.852060
12.737333	0.25	-111.852958
12.741500	0.25	-111.864562
12.745667	0.25	-111.857307
12.749833	0.25	-111.868434
12.754000	0.25	-111.863457
12.758167	0.25	-111.860765
12.762333	0.25	-111.857827
